id,type,city,state,region,lat,lon,voltage_kv,label,capacity_mva,age_years,base_load_pct,voltage_pu,ambient_temp_c,demand_mw,gen_mw,population_served
IN-C10675-SS,substation,Addiponga,Odisha,ER,20.04729,84.41049,132,IN-C10675-SS,25,19,54.3,0.982,35.8,0.3,0.0,500
IN-C10676-SS,substation,Adduguda,Odisha,ER,19.0755,83.67773,132,IN-C10676-SS,25,38,39.6,1.024,38.0,0.3,0.0,500
IN-C10677-SS,substation,Addumanda,Odisha,ER,18.70011,82.6622,132,IN-C10677-SS,25,30,44.4,0.968,39.5,0.3,0.0,500
IN-C10678-SS,substation,Addālput,Odisha,ER,18.50468,82.64265,132,IN-C10678-SS,25,8,34.2,0.99,34.7,0.3,0.0,500
IN-C10679-SS,substation,Adesur,Odisha,ER,19.85881,83.32193,132,IN-C10679-SS,25,4,33.4,0.962,38.3,0.3,0.0,500
IN-C10680-SS,substation,Adeswar,Odisha,ER,20.83893,84.56131,132,IN-C10680-SS,25,4,63.5,1.024,36.4,0.3,0.0,500
IN-C10681-SS,substation,Adgurla,Odisha,ER,19.7869,83.21408,132,IN-C10681-SS,25,36,62.9,0.995,36.8,0.3,0.0,500
IN-C10682-SS,substation,Adhonigarh,Odisha,ER,20.50134,84.47218,132,IN-C10682-SS,25,31,62.1,1.009,40.9,0.3,0.0,500
IN-C10683-SS,substation,Adhāigundi,Odisha,ER,20.45472,85.15086,132,IN-C10683-SS,25,22,47.4,1.005,36.1,0.3,0.0,500
IN-C10684-SS,substation,Adhāpali,Odisha,ER,21.05015,85.53123,132,IN-C10684-SS,25,5,53.5,1.004,39.9,0.3,0.0,500
IN-C10685-SS,substation,Adilippa,Odisha,ER,19.95716,83.55313,132,IN-C10685-SS,25,5,46.7,1.038,40.8,0.3,0.0,500
IN-C10686-SS,substation,Adipadar,Odisha,ER,19.85341,83.79332,132,IN-C10686-SS,25,15,53.4,0.972,37.8,0.3,0.0,500
IN-C10687-SS,substation,Adipanka,Odisha,ER,19.76292,84.15878,132,IN-C10687-SS,25,23,60.1,1.024,35.0,0.3,0.0,500
IN-C10688-SS,substation,Adkata,Odisha,ER,20.36054,84.98306,132,IN-C10688-SS,25,13,42.4,1.016,35.7,0.3,0.0,500
IN-C10689-SS,substation,Adodih,Odisha,ER,20.00942,84.07494,132,IN-C10689-SS,25,8,55.1,0.966,40.5,0.3,0.0,500
IN-C10690-SS,substation,Adra,Odisha,ER,18.47466,82.75224,132,IN-C10690-SS,25,2,51.8,1.038,35.1,0.3,0.0,500
IN-C10691-SS,substation,Adābāju,Odisha,ER,20.41309,84.48173,132,IN-C10691-SS,25,38,49.0,1.039,39.9,0.3,0.0,500
IN-C10692-SS,substation,Adājor,Odisha,ER,19.49623,83.03618,132,IN-C10692-SS,25,34,63.4,0.995,36.1,0.3,0.0,500
IN-C10693-SS,substation,Adāsikupa,Odisha,ER,20.15081,84.2973,132,IN-C10693-SS,25,6,33.5,0.975,36.9,0.3,0.0,500
IN-C10694-SS,substation,Adātākeri,Odisha,ER,19.48694,83.05578,132,IN-C10694-SS,25,34,30.9,0.997,38.9,0.3,0.0,500
IN-C10695-SS,substation,Agalpur,Odisha,ER,21.10583,83.5358,132,IN-C10695-SS,25,4,62.2,0.967,35.3,0.3,0.0,500
IN-C10696-SS,substation,Agarpada,Odisha,ER,21.20672,86.35888,132,IN-C10696-SS,25,17,55.8,1.027,38.5,0.3,0.0,500
IN-C10697-SS,substation,Agniaprasād,Odisha,ER,20.01957,84.90343,132,IN-C10697-SS,25,33,47.1,0.989,40.4,0.3,0.0,500
IN-C10698-SS,substation,Agrahat,Odisha,ER,20.55241,85.90773,132,IN-C10698-SS,25,25,38.1,1.013,36.9,0.3,0.0,500
IN-C10699-SS,substation,Agrāyan,Odisha,ER,20.49255,82.63422,132,IN-C10699-SS,25,21,56.1,1.029,38.3,0.3,0.0,500
IN-C10700-SS,substation,Agulopalli,Odisha,ER,20.02719,84.70227,132,IN-C10700-SS,25,8,52.3,0.991,39.9,0.3,0.0,500
IN-C10701-SS,substation,Agurusola,Odisha,ER,19.12742,83.54445,132,IN-C10701-SS,25,4,30.3,1.029,36.1,0.3,0.0,500
IN-C10702-SS,substation,Aharpāra,Odisha,ER,21.71126,85.95796,132,IN-C10702-SS,25,13,46.8,1.03,40.8,0.3,0.0,500
IN-C10703-SS,substation,Ahelāpāra,Odisha,ER,21.75307,83.77154,132,IN-C10703-SS,25,23,47.2,1.02,35.2,0.3,0.0,500
IN-C10704-SS,substation,Ahigolā,Odisha,ER,21.30775,85.44509,132,IN-C10704-SS,25,5,41.9,1.016,40.0,0.3,0.0,500
IN-C10705-SS,substation,Ahiās,Odisha,ER,20.84635,86.51594,132,IN-C10705-SS,25,1,63.9,1.023,38.0,0.3,0.0,500
IN-C10706-SS,substation,Ahārposi,Odisha,ER,21.80259,85.55028,132,IN-C10706-SS,25,35,38.1,1.022,38.1,0.3,0.0,500
IN-C10707-SS,substation,Aidh,Odisha,ER,20.66641,84.60998,132,IN-C10707-SS,25,27,32.3,1.015,39.3,0.3,0.0,500
IN-C10708-SS,substation,Aidhpur,Odisha,ER,21.55031,85.05723,132,IN-C10708-SS,25,26,39.5,1.022,37.1,0.3,0.0,500
IN-C10709-SS,substation,Ailabhatta,Odisha,ER,20.25258,83.01617,132,IN-C10709-SS,25,24,46.1,1.031,35.3,0.3,0.0,500
IN-C10710-SS,substation,Ailajharan,Odisha,ER,21.69356,83.79318,132,IN-C10710-SS,25,3,63.6,1.039,40.2,0.3,0.0,500
IN-C10711-SS,substation,Ailapāli,Odisha,ER,21.40267,83.43807,132,IN-C10711-SS,25,36,51.9,0.995,40.1,0.3,0.0,500
IN-C10712-SS,substation,Ailpur,Odisha,ER,21.10971,83.40518,132,IN-C10712-SS,25,12,47.1,0.996,35.4,0.3,0.0,500
IN-C10713-SS,substation,Ailābāhāl,Odisha,ER,20.89118,83.37215,132,IN-C10713-SS,25,34,51.4,0.965,41.0,0.3,0.0,500
IN-C10714-SS,substation,Ailāpāli,Odisha,ER,21.77996,83.90461,132,IN-C10714-SS,25,23,34.7,0.968,37.4,0.3,0.0,500
IN-C10715-SS,substation,Aimāl,Odisha,ER,21.11632,83.48865,132,IN-C10715-SS,25,13,58.1,1.026,38.4,0.3,0.0,500
IN-C10716-SS,substation,Ainlamunda,Odisha,ER,21.11173,83.69242,132,IN-C10716-SS,25,18,46.3,0.961,39.0,0.3,0.0,500
IN-C10717-SS,substation,Ainlapāli,Odisha,ER,21.27909,83.31026,132,IN-C10717-SS,25,22,49.8,0.993,40.6,0.3,0.0,500
IN-C10718-SS,substation,Ainlatikra,Odisha,ER,21.29875,84.02882,132,IN-C10718-SS,25,34,61.0,0.983,38.5,0.3,0.0,500
IN-C10719-SS,substation,Ainlāhata,Odisha,ER,20.98912,83.17946,132,IN-C10719-SS,25,11,46.0,0.973,36.5,0.3,0.0,500
IN-C10720-SS,substation,Ainlājharan,Odisha,ER,21.1771,84.03308,132,IN-C10720-SS,25,11,61.4,0.975,39.9,0.3,0.0,500
IN-C10721-SS,substation,Ainlājhuli,Odisha,ER,20.77681,84.09043,132,IN-C10721-SS,25,10,39.9,1.025,35.8,0.3,0.0,500
IN-C10722-SS,substation,Ainlāmāl,Odisha,ER,21.8255,84.12323,132,IN-C10722-SS,25,3,65.1,1.019,40.4,0.3,0.0,500
IN-C10723-SS,substation,Ainlāpāli,Odisha,ER,20.87695,84.02983,132,IN-C10723-SS,25,5,34.9,1.03,39.5,0.3,0.0,500
IN-C10724-SS,substation,Ainsia,Odisha,ER,20.46779,85.05075,132,IN-C10724-SS,25,19,37.0,0.995,40.8,0.3,0.0,500
IN-C10725-SS,substation,Ainsiākhol,Odisha,ER,20.22786,85.23549,132,IN-C10725-SS,25,21,65.4,0.969,35.8,0.3,0.0,500
IN-C10726-SS,substation,Ainthapāli,Odisha,ER,21.21861,83.60245,132,IN-C10726-SS,25,16,50.6,0.969,39.0,0.3,0.0,500
IN-C10727-SS,substation,Aintāpāli,Odisha,ER,21.89618,84.24259,132,IN-C10727-SS,25,38,32.0,1.03,36.7,0.3,0.0,500
IN-C10728-SS,substation,Aintāpāra,Odisha,ER,21.81747,84.21066,132,IN-C10728-SS,25,8,45.9,0.999,39.3,0.3,0.0,500
IN-C10729-SS,substation,Airfield (Kapila Prasad),Odisha,ER,20.19046,85.7927,132,IN-C10729-SS,25,7,50.4,1.034,36.2,0.3,0.0,500
IN-C10730-SS,substation,Aitahandi,Odisha,ER,18.96721,82.43928,132,IN-C10730-SS,25,19,50.4,1.025,35.3,0.3,0.0,500
IN-C10731-SS,substation,Ajanguthagu,Odisha,ER,19.03454,83.90701,132,IN-C10731-SS,25,38,55.8,1.031,39.7,0.3,0.0,500
IN-C10732-SS,substation,Ajayagad,Odisha,ER,18.92438,84.08197,132,IN-C10732-SS,25,29,31.1,1.024,39.9,0.3,0.0,500
IN-C10733-SS,substation,Ajjāi,Odisha,ER,18.83111,82.54255,132,IN-C10733-SS,25,5,32.6,0.993,39.8,0.3,0.0,500
IN-C10734-SS,substation,Ajodhya,Odisha,ER,20.59636,84.63619,132,IN-C10734-SS,25,15,58.6,1.018,38.8,0.3,0.0,500
IN-C10735-SS,substation,Akhardand,Odisha,ER,21.65863,84.2002,132,IN-C10735-SS,25,29,46.7,0.971,40.7,0.3,0.0,500
IN-C10736-SS,substation,Akharkata,Odisha,ER,20.84022,84.58004,132,IN-C10736-SS,25,18,56.8,0.991,38.6,0.3,0.0,500
IN-C10737-SS,substation,Akhidādar,Odisha,ER,21.09693,83.80554,132,IN-C10737-SS,25,1,55.0,0.997,35.7,0.3,0.0,500
IN-C10738-SS,substation,Akhupadar,Odisha,ER,20.01899,84.99867,132,IN-C10738-SS,25,32,60.4,0.974,38.8,0.3,0.0,500
IN-C10739-SS,substation,Akkuruballi,Odisha,ER,19.66623,83.43647,132,IN-C10739-SS,25,9,47.4,1.023,39.1,0.3,0.0,500
IN-C10740-SS,substation,Akkūru,Odisha,ER,18.55697,81.95741,132,IN-C10740-SS,25,4,44.6,1.001,36.0,0.3,0.0,500
IN-C10741-SS,substation,Akusingi,Odisha,ER,19.27147,83.84951,132,IN-C10741-SS,25,26,40.5,1.003,40.4,0.3,0.0,500
IN-C10742-SS,substation,Akāsoguda,Odisha,ER,18.83455,82.7332,132,IN-C10742-SS,25,20,43.2,0.995,36.9,0.3,0.0,500
IN-C10743-SS,substation,Alabula,Odisha,ER,19.99739,83.33691,132,IN-C10743-SS,25,24,48.5,1.018,36.1,0.3,0.0,500
IN-C10744-SS,substation,Alaikpur,Odisha,ER,21.62625,83.61361,132,IN-C10744-SS,25,6,33.1,0.977,36.7,0.3,0.0,500
IN-C10745-SS,substation,Alajangiguda,Odisha,ER,19.46536,83.36402,132,IN-C10745-SS,25,12,41.3,0.991,36.4,0.3,0.0,500
IN-C10746-SS,substation,Alamanda,Odisha,ER,18.85622,83.3129,132,IN-C10746-SS,25,27,58.6,1.033,36.5,0.3,0.0,500
IN-C10747-SS,substation,Alandapada,Odisha,ER,19.96108,85.92151,132,IN-C10747-SS,25,15,34.3,0.973,38.1,0.3,0.0,500
IN-C10748-SS,substation,Alangda,Odisha,ER,19.08659,83.99369,132,IN-C10748-SS,25,24,63.6,0.966,37.2,0.3,0.0,500
IN-C10749-SS,substation,Alango,Odisha,ER,21.32953,85.62172,132,IN-C10749-SS,25,12,37.9,0.979,39.0,0.3,0.0,500
IN-C10750-SS,substation,Alania,Odisha,ER,20.85563,84.26523,132,IN-C10750-SS,25,10,52.4,0.963,36.7,0.3,0.0,500
IN-C10751-SS,substation,Alanāpadā,Odisha,ER,21.44683,85.62543,132,IN-C10751-SS,25,28,30.1,1.001,36.7,0.3,0.0,500
IN-C10752-SS,substation,Alara,Odisha,ER,20.4651,85.1132,132,IN-C10752-SS,25,29,65.1,0.963,35.8,0.3,0.0,500
IN-C10753-SS,substation,Alekhpur,Odisha,ER,20.80083,84.63638,132,IN-C10753-SS,25,34,63.5,1.026,39.5,0.3,0.0,500
IN-C10754-SS,substation,Alibeta,Odisha,ER,19.95602,83.47363,132,IN-C10754-SS,25,7,48.5,1.01,38.5,0.3,0.0,500
IN-C10755-SS,substation,Alighāti,Odisha,ER,21.25995,84.02438,132,IN-C10755-SS,25,7,58.1,0.999,38.6,0.3,0.0,500
IN-C10756-SS,substation,Aliguna,Odisha,ER,19.51921,83.10943,132,IN-C10756-SS,25,2,49.5,0.98,35.3,0.3,0.0,500
IN-C10757-SS,substation,Aligunna,Odisha,ER,19.48644,83.11544,132,IN-C10757-SS,25,11,47.6,1.016,35.2,0.3,0.0,500
IN-C10758-SS,substation,Alijoda,Odisha,ER,20.56964,86.17144,132,IN-C10758-SS,25,11,47.8,1.016,37.8,0.3,0.0,500
IN-C10759-SS,substation,Alkitikra,Odisha,ER,21.70528,84.22748,132,IN-C10759-SS,25,14,64.9,0.994,40.1,0.3,0.0,500
IN-C10760-SS,substation,Allenganru,Odisha,ER,19.04123,83.87249,132,IN-C10760-SS,25,16,36.7,0.984,39.5,0.3,0.0,500
IN-C10761-SS,substation,Alligām,Odisha,ER,18.69018,82.91622,132,IN-C10761-SS,25,26,60.3,1.022,39.6,0.3,0.0,500
IN-C10762-SS,substation,Allima,Odisha,ER,19.96139,83.92725,132,IN-C10762-SS,25,13,43.9,1.011,40.8,0.3,0.0,500
IN-C10763-SS,substation,Allubādi,Odisha,ER,19.10916,83.4751,132,IN-C10763-SS,25,38,59.0,0.997,38.4,0.3,0.0,500
IN-C10764-SS,substation,Allūl,Odisha,ER,18.38901,81.82121,132,IN-C10764-SS,25,6,58.8,1.023,35.7,0.3,0.0,500
IN-C10765-SS,substation,Alomi,Odisha,ER,20.48094,84.19752,132,IN-C10765-SS,25,31,38.2,0.994,35.5,0.3,0.0,500
IN-C10766-SS,substation,Alpānga,Odisha,ER,20.39863,84.86554,132,IN-C10766-SS,25,26,46.5,0.969,37.6,0.3,0.0,500
IN-C10767-SS,substation,Alrada,Odisha,ER,19.25536,83.50621,132,IN-C10767-SS,25,28,58.3,1.008,37.9,0.3,0.0,500
IN-C10768-SS,substation,Alsigām,Odisha,ER,18.56918,82.88003,132,IN-C10768-SS,25,25,36.2,0.99,35.1,0.3,0.0,500
IN-C10769-SS,substation,Alsuru,Odisha,ER,19.92996,83.37665,132,IN-C10769-SS,25,18,32.3,1.024,35.9,0.3,0.0,500
IN-C10770-SS,substation,Alumeda,Odisha,ER,21.57442,87.13107,132,IN-C10770-SS,25,24,50.9,0.963,37.6,0.3,0.0,500
IN-C10771-SS,substation,Alusingi Barru,Odisha,ER,18.88367,83.99658,132,IN-C10771-SS,25,11,65.6,1.033,40.6,0.3,0.0,500
IN-C10772-SS,substation,Alutunga,Odisha,ER,19.44646,83.19405,132,IN-C10772-SS,25,9,46.3,1.013,40.3,0.3,0.0,500
IN-C10773-SS,substation,Alīpadar,Odisha,ER,19.46202,83.67723,132,IN-C10773-SS,25,6,59.2,0.97,38.5,0.3,0.0,500
IN-C10774-SS,substation,Amantpur,Odisha,ER,20.83565,84.95075,132,IN-C10774-SS,25,29,62.0,1.037,38.6,0.3,0.0,500
IN-C10775-SS,substation,Amarda,Odisha,ER,21.78744,87.12839,132,IN-C10775-SS,25,26,57.2,0.997,35.6,0.3,0.0,500
IN-C10776-SS,substation,Amariguda,Odisha,ER,19.35171,82.1617,132,IN-C10776-SS,25,28,47.1,1.027,40.5,0.3,0.0,500
IN-C10777-SS,substation,Amarpāli,Odisha,ER,21.02282,84.07175,132,IN-C10777-SS,25,10,49.9,0.981,37.6,0.3,0.0,500
IN-C10778-SS,substation,Amastala,Odisha,ER,21.35024,83.82711,132,IN-C10778-SS,25,34,44.9,0.967,37.7,0.3,0.0,500
IN-C10779-SS,substation,Ambabādi,Odisha,ER,19.29342,83.8147,132,IN-C10779-SS,25,18,30.3,0.984,36.8,0.3,0.0,500
IN-C10780-SS,substation,Ambabāli,Odisha,ER,19.30917,83.19832,132,IN-C10780-SS,25,8,34.6,0.993,35.5,0.3,0.0,500
IN-C10781-SS,substation,Ambada,Odisha,ER,19.20172,82.21359,132,IN-C10781-SS,25,25,48.4,0.998,36.2,0.3,0.0,500
IN-C10782-SS,substation,Ambadula,Odisha,ER,19.52257,83.16633,132,IN-C10782-SS,25,1,33.8,0.981,38.9,0.3,0.0,500
IN-C10783-SS,substation,Ambagahana,Odisha,ER,20.81395,83.85525,132,IN-C10783-SS,25,33,46.4,0.968,39.2,0.3,0.0,500
IN-C10784-SS,substation,Ambaghāt,Odisha,ER,21.46844,84.5708,132,IN-C10784-SS,25,24,48.9,1.029,38.6,0.3,0.0,500
IN-C10785-SS,substation,Ambaguda,Odisha,ER,19.07899,83.77661,132,IN-C10785-SS,25,9,57.3,1.033,40.4,0.3,0.0,500
IN-C10786-SS,substation,Ambajhara,Odisha,ER,19.77352,83.70682,132,IN-C10786-SS,25,36,58.7,1.038,35.7,0.3,0.0,500
IN-C10787-SS,substation,Ambajhari,Odisha,ER,20.24577,84.96422,132,IN-C10787-SS,25,23,51.5,0.979,39.3,0.3,0.0,500
IN-C10788-SS,substation,Ambajiri,Odisha,ER,18.88333,84.03333,132,IN-C10788-SS,25,37,54.7,0.966,37.6,0.3,0.0,500
IN-C10789-SS,substation,Ambakulla,Odisha,ER,19.25958,83.88574,132,IN-C10789-SS,25,38,37.7,1.0,40.2,0.3,0.0,500
IN-C10790-SS,substation,Ambalesh,Odisha,ER,19.24946,83.71242,132,IN-C10790-SS,25,18,35.7,0.985,35.2,0.3,0.0,500
IN-C10791-SS,substation,Ambalimba,Odisha,ER,20.3912,84.53561,132,IN-C10791-SS,25,9,55.5,0.991,40.9,0.3,0.0,500
IN-C10792-SS,substation,Ambalāsa,Odisha,ER,19.80917,83.07542,132,IN-C10792-SS,25,38,56.4,1.018,38.0,0.3,0.0,500
IN-C10793-SS,substation,Ambamunda,Odisha,ER,21.00316,83.19728,132,IN-C10793-SS,25,10,47.3,0.985,38.9,0.3,0.0,500
IN-C10794-SS,substation,Ambapalās,Odisha,ER,20.98198,85.33925,132,IN-C10794-SS,25,23,36.9,1.005,38.4,0.3,0.0,500
IN-C10795-SS,substation,Ambapatra,Odisha,ER,21.22174,83.57729,132,IN-C10795-SS,25,14,65.2,0.994,38.8,0.3,0.0,500
IN-C10796-SS,substation,Ambapāl,Odisha,ER,21.44819,84.82886,132,IN-C10796-SS,25,30,38.2,1.024,37.5,0.3,0.0,500
IN-C10797-SS,substation,Ambapāra,Odisha,ER,20.48519,84.2147,132,IN-C10797-SS,25,20,65.8,0.973,38.9,0.3,0.0,500
IN-C10798-SS,substation,Ambataguda,Odisha,ER,18.625,82.50231,132,IN-C10798-SS,25,29,45.9,0.962,36.1,0.3,0.0,500
IN-C10799-SS,substation,Ambathi,Odisha,ER,20.70032,85.17434,132,IN-C10799-SS,25,9,59.5,0.987,35.8,0.3,0.0,500
IN-C10800-SS,substation,Ambdhoni,Odisha,ER,19.55913,83.4075,132,IN-C10800-SS,25,18,38.6,0.963,40.4,0.3,0.0,500
IN-C10801-SS,substation,Ambilgādtunda,Odisha,ER,19.25357,83.02464,132,IN-C10801-SS,25,5,55.2,1.032,37.2,0.3,0.0,500
IN-C10802-SS,substation,Ambiliguda,Odisha,ER,20.01273,84.69833,132,IN-C10802-SS,25,32,44.4,0.981,38.1,0.3,0.0,500
IN-C10803-SS,substation,Ambilikota,Odisha,ER,19.81004,83.59022,132,IN-C10803-SS,25,20,48.8,0.962,36.8,0.3,0.0,500
IN-C10804-SS,substation,Ambilimuvva,Odisha,ER,19.65854,83.83363,132,IN-C10804-SS,25,17,65.6,0.969,35.3,0.3,0.0,500
IN-C10805-SS,substation,Ambiliputti,Odisha,ER,19.07399,83.2663,132,IN-C10805-SS,25,2,44.4,0.991,39.3,0.3,0.0,500
IN-C10806-SS,substation,Ambodāla,Odisha,ER,19.82471,83.46755,132,IN-C10806-SS,25,10,52.1,1.029,35.7,0.3,0.0,500
IN-C10807-SS,substation,Amboguda,Odisha,ER,18.93989,82.53717,132,IN-C10807-SS,25,20,42.0,0.976,39.0,0.3,0.0,500
IN-C10808-SS,substation,Ambogām,Odisha,ER,19.0622,82.23418,132,IN-C10808-SS,25,27,30.2,1.007,35.1,0.3,0.0,500
IN-C10809-SS,substation,Ambogūda,Odisha,ER,18.91226,82.32647,132,IN-C10809-SS,25,17,58.6,0.961,37.9,0.3,0.0,500
IN-C10810-SS,substation,Ambokātu,Odisha,ER,20.31469,84.37618,132,IN-C10810-SS,25,4,61.8,1.01,40.2,0.3,0.0,500
IN-C10811-SS,substation,Ambolghati,Odisha,ER,18.60046,82.73668,132,IN-C10811-SS,25,24,54.7,1.037,38.3,0.3,0.0,500
IN-C10812-SS,substation,Ambotiguda,Odisha,ER,18.78442,82.74935,132,IN-C10812-SS,25,14,54.6,0.972,35.6,0.3,0.0,500
IN-C10813-SS,substation,Ambpāra,Odisha,ER,21.88421,84.26778,132,IN-C10813-SS,25,15,47.1,0.962,40.9,0.3,0.0,500
IN-C10814-SS,substation,Ambugūda,Odisha,ER,18.96088,83.17505,132,IN-C10814-SS,25,19,37.5,1.036,39.0,0.3,0.0,500
IN-C10815-SS,substation,Ambābhona,Odisha,ER,21.57795,83.47603,132,IN-C10815-SS,25,1,65.0,0.999,36.6,0.3,0.0,500
IN-C10816-SS,substation,Ambāgūda,Odisha,ER,18.09327,81.75851,132,IN-C10816-SS,25,25,64.0,1.034,36.0,0.3,0.0,500
IN-C10817-SS,substation,Ambāhāl,Odisha,ER,20.8915,83.05665,132,IN-C10817-SS,25,4,43.5,1.015,36.2,0.3,0.0,500
IN-C10818-SS,substation,Ambāpoda,Odisha,ER,18.55454,82.49076,132,IN-C10818-SS,25,29,59.3,1.008,40.4,0.3,0.0,500
IN-C10819-SS,substation,Ambāpāra,Odisha,ER,19.99973,81.87994,132,IN-C10819-SS,25,23,48.9,1.028,35.2,0.3,0.0,500
IN-C10820-SS,substation,Amdahan,Odisha,ER,20.86744,83.07753,132,IN-C10820-SS,25,10,37.7,0.961,38.8,0.3,0.0,500
IN-C10821-SS,substation,Amdarha,Odisha,ER,21.85972,83.88257,132,IN-C10821-SS,25,5,31.6,0.986,36.8,0.3,0.0,500
IN-C10822-SS,substation,Amdora,Odisha,ER,21.65593,85.54116,132,IN-C10822-SS,25,2,44.9,1.035,35.6,0.3,0.0,500
IN-C10823-SS,substation,Amdāli,Odisha,ER,21.71654,85.27702,132,IN-C10823-SS,25,34,43.9,1.009,39.0,0.3,0.0,500
IN-C10824-SS,substation,Ameinmunhi,Odisha,ER,20.32581,84.9926,132,IN-C10824-SS,25,19,56.1,1.011,37.9,0.3,0.0,500
IN-C10825-SS,substation,Amera,Odisha,ER,20.33518,82.62193,132,IN-C10825-SS,25,18,60.1,0.985,40.1,0.3,0.0,500
IN-C10826-SS,substation,Amiti,Odisha,ER,19.15863,83.80488,132,IN-C10826-SS,25,24,65.6,0.961,36.7,0.3,0.0,500
IN-C10827-SS,substation,Amkoni,Odisha,ER,21.27406,83.97366,132,IN-C10827-SS,25,27,39.3,1.006,38.7,0.3,0.0,500
IN-C10828-SS,substation,Amlabata,Odisha,ER,19.2393,83.42969,132,IN-C10828-SS,25,37,36.6,0.984,39.5,0.3,0.0,500
IN-C10829-SS,substation,Amlapāra,Odisha,ER,20.33543,84.84838,132,IN-C10829-SS,25,37,44.2,0.973,36.6,0.3,0.0,500
IN-C10830-SS,substation,Amli,Odisha,ER,20.13809,82.38999,132,IN-C10830-SS,25,4,60.9,1.021,37.3,0.3,0.0,500
IN-C10831-SS,substation,Amlidādar,Odisha,ER,20.92086,82.54663,132,IN-C10831-SS,25,19,56.8,0.966,41.0,0.3,0.0,500
IN-C10832-SS,substation,Amlipāli,Odisha,ER,21.55767,83.36974,132,IN-C10832-SS,25,28,31.8,1.011,39.2,0.3,0.0,500
IN-C10833-SS,substation,Amlīkhamān,Odisha,ER,21.94148,84.43889,132,IN-C10833-SS,25,10,45.4,1.038,36.9,0.3,0.0,500
IN-C10834-SS,substation,Ammapada,Odisha,ER,18.61021,82.44661,132,IN-C10834-SS,25,28,47.7,1.008,35.4,0.3,0.0,500
IN-C10835-SS,substation,Ammatālliguda,Odisha,ER,18.81805,82.71518,132,IN-C10835-SS,25,25,34.8,0.978,36.3,0.3,0.0,500
IN-C10836-SS,substation,Ammavalasa,Odisha,ER,18.49961,82.82483,132,IN-C10836-SS,25,7,62.0,1.023,40.4,0.3,0.0,500
IN-C10837-SS,substation,Ammunda,Odisha,ER,21.06062,83.16682,132,IN-C10837-SS,25,5,60.6,1.002,39.4,0.3,0.0,500
IN-C10838-SS,substation,Amnipur,Odisha,ER,21.77695,85.51962,132,IN-C10838-SS,25,35,52.0,1.036,37.1,0.3,0.0,500
IN-C10839-SS,substation,Amnāpāli,Odisha,ER,21.74634,84.20313,132,IN-C10839-SS,25,36,43.8,0.984,38.6,0.3,0.0,500
IN-C10840-SS,substation,Amodi,Odisha,ER,21.07231,82.63027,132,IN-C10840-SS,25,8,54.9,1.028,36.3,0.3,0.0,500
IN-C10841-SS,substation,Ampadar,Odisha,ER,19.54681,83.13131,132,IN-C10841-SS,25,25,49.4,1.02,37.7,0.3,0.0,500
IN-C10842-SS,substation,Ampāni,Odisha,ER,19.58041,82.62315,132,IN-C10842-SS,25,6,36.1,0.974,37.9,0.3,0.0,500
IN-C10843-SS,substation,Ampīpāli,Odisha,ER,21.21249,84.1566,132,IN-C10843-SS,25,28,47.5,1.014,36.6,0.3,0.0,500
IN-C10844-SS,substation,Amritpāra,Odisha,ER,21.76854,85.52203,132,IN-C10844-SS,25,31,58.9,1.003,38.3,0.3,0.0,500
IN-C10845-SS,substation,Amrudi,Odisha,ER,21.942,84.98829,132,IN-C10845-SS,25,5,38.2,1.008,36.4,0.3,0.0,500
IN-C10846-SS,substation,Amrutulu,Odisha,ER,19.72235,84.39311,132,IN-C10846-SS,25,35,31.9,1.033,35.7,0.3,0.0,500
IN-C10847-SS,substation,Amsarbhāta,Odisha,ER,20.67788,84.43589,132,IN-C10847-SS,25,34,57.4,1.017,36.9,0.3,0.0,500
IN-C10848-SS,substation,Amsarhadih,Odisha,ER,21.46782,83.88569,132,IN-C10848-SS,25,21,52.8,0.968,36.1,0.3,0.0,500
IN-C10849-SS,substation,Amsarhākātapāli,Odisha,ER,21.46219,83.89904,132,IN-C10849-SS,25,3,51.1,1.034,38.6,0.3,0.0,500
IN-C10850-SS,substation,Amthapadar,Odisha,ER,19.60686,83.33056,132,IN-C10850-SS,25,12,63.5,0.965,36.8,0.3,0.0,500
IN-C10851-SS,substation,Amthāpāra,Odisha,ER,20.69614,84.24469,132,IN-C10851-SS,25,38,59.4,0.978,37.0,0.3,0.0,500
IN-C10852-SS,substation,Amtigūda,Odisha,ER,18.63741,82.48599,132,IN-C10852-SS,25,9,55.9,0.983,35.5,0.3,0.0,500
IN-C10853-SS,substation,Amuapāra,Odisha,ER,21.56727,85.80357,132,IN-C10853-SS,25,28,44.9,1.016,40.7,0.3,0.0,500
IN-C10854-SS,substation,Amudda,Odisha,ER,20.82281,84.01305,132,IN-C10854-SS,25,3,45.3,1.031,37.3,0.3,0.0,500
IN-C10855-SS,substation,Amugūda,Odisha,ER,18.51658,82.19403,132,IN-C10855-SS,25,3,60.3,1.02,34.5,0.3,0.0,500
IN-C10856-SS,substation,Amulliāmoni Rānīpur,Odisha,ER,20.90016,84.04199,132,IN-C10856-SS,25,10,48.5,0.986,36.8,0.3,0.0,500
IN-C10857-SS,substation,Amuni,Odisha,ER,21.68381,85.45708,132,IN-C10857-SS,25,5,60.0,1.017,38.8,0.3,0.0,500
