city_id,city,state,lat,lon,population,feature_code,geonameid
IN-C10229,Ashtārāmpur,Maharashtra,20.66932,78.26588,0,PPL,10453302
IN-C10230,Ashtī,Maharashtra,21.0557,77.64395,0,PPL,10512953
IN-C10231,Asli,Maharashtra,21.3159,74.97952,0,PPL,10829311
IN-C10232,Asli Matha,Maharashtra,21.69601,74.13245,0,PPL,10815846
IN-C10233,Asli Pāda,Maharashtra,21.31424,74.04699,0,PPL,10578583
IN-C10234,Aslod,Maharashtra,21.57869,74.59999,0,PPL,10828183
IN-C10235,Asnātolā,Maharashtra,21.28915,80.47894,0,PPL,10700418
IN-C10236,Asoda,Maharashtra,21.04158,75.60759,0,PPL,1278267
IN-C10237,Asodi,Maharashtra,20.34338,75.75259,0,PPL,10691983
IN-C10238,Asola,Maharashtra,19.99695,76.12784,0,PPL,10432220
IN-C10239,Asola Mendha,Maharashtra,20.22364,79.84417,0,PPL,10520483
IN-C10240,Asoli,Maharashtra,21.14064,79.2041,0,PPL,10469788
IN-C10241,Asolpānī,Maharashtra,21.3339,80.0921,0,PPL,10699469
IN-C10242,Asolpār,Maharashtra,20.36821,80.22719,0,PPL,10712817
IN-C10243,Asona,Maharashtra,17.6833,73.27746,0,PPL,1278264
IN-C10244,Assaye,Maharashtra,20.24515,75.88719,0,PPL,1278250
IN-C10245,Assundi,Maharashtra,19.86667,80.28333,0,PPL,1278245
IN-C10246,Astagaon,Maharashtra,19.67131,74.50257,0,PPL,1278243
IN-C10247,Astāne,Maharashtra,20.68568,74.64156,0,PPL,10688601
IN-C10248,Astūr,Maharashtra,18.91191,76.95688,0,PPL,10437059
IN-C10249,Asu,Maharashtra,18.05216,74.65568,0,PPL,1278236
IN-C10250,Aswalhurki,Maharashtra,20.74341,80.44254,0,PPL,10716839
IN-C10251,Asāpur,Maharashtra,19.62313,79.04814,0,PPL,10968820
IN-C10252,Asūnd,Maharashtra,19.59673,77.12215,0,PPL,10581806
IN-C10253,Ataav,Maharashtra,19.50082,80.70252,0,PPL,10364487
IN-C10254,Atala,Maharashtra,18.89677,77.69896,0,PPL,10449778
IN-C10255,Atalgavhān,Maharashtra,20.59647,75.52669,0,PPL,11033668
IN-C10256,Ategaon,Maharashtra,21.18512,79.92006,0,PPL,10515431
IN-C10257,Ateltolā,Maharashtra,21.16109,80.1946,0,PPL,10699687
IN-C10258,Atgaon,Maharashtra,19.49944,73.33476,0,PPL,1278218
IN-C10259,Atit,Maharashtra,17.52991,74.06802,0,PPL,1278203
IN-C10260,Atkali,Maharashtra,18.66104,77.58789,0,PPL,10449896
IN-C10261,Atnūr,Maharashtra,18.53695,77.25845,0,PPL,10449329
IN-C10262,Atola,Maharashtra,19.36643,76.57737,0,PPL,10433605
IN-C10263,Atpādi,Maharashtra,17.42241,74.93878,0,PPL,1278193
IN-C10264,Atri,Maharashtra,20.86328,79.74963,0,PPL,10518886
IN-C10265,Atrāval,Maharashtra,21.16357,75.73853,0,PPL,11031311
IN-C10266,Atrī,Maharashtra,21.51348,80.0275,0,PPL,10699095
IN-C10267,Atti,Maharashtra,21.91808,74.08137,0,PPL,10688171
IN-C10268,Atāla,Maharashtra,21.04801,74.99355,0,PPL,10829456
IN-C10269,Audane,Maharashtra,20.6225,74.17396,0,PPL,10688472
IN-C10270,Auj,Maharashtra,17.53853,76.02704,0,PPL,10438983
IN-C10271,Haveli,Maharashtra,18.42966,73.88218,0,PPLA3,12501199
IN-C10272,Jaoli,Maharashtra,17.94817,73.62172,0,PPLA3,12501200
IN-C10273,Imphal,Manipur,24.80805,93.9442,277196,PPLA,1269771
IN-C10274,Churāchāndpur,Manipur,24.33353,93.66999,47774,PPL,1273909
IN-C10275,Thoubāl,Manipur,24.63881,93.99639,45947,PPL,1254570
IN-C10276,Kakching,Manipur,24.4982,93.98126,32138,PPLA2,1268567
IN-C10277,Ukhrul,Manipur,25.11957,94.36417,27187,PPL,1253904
IN-C10278,Keirao Bitra,Manipur,24.71105,93.97461,24900,PPL,12523370
IN-C10279,Mayāng Imphāl,Manipur,24.60998,93.88873,24239,PPL,1263255
IN-C10280,Nambol,Manipur,24.69557,93.81974,22512,PPL,9782490
IN-C10281,Moirāng,Manipur,24.4975,93.77791,19893,PPL,1262863
IN-C10282,Tamenglong,Manipur,25.0164,93.48545,19363,PPL,1255056
IN-C10283,Moreh,Manipur,24.2508,94.30073,16847,PPL,11072202
IN-C10284,Samurou,Manipur,24.70095,93.90332,16582,PPL,13494539
IN-C10285,Phek,Manipur,25.66667,94.5,15118,PPL,1259784
IN-C10286,Wangoi,Manipur,24.67486,93.89994,14878,PPL,12523388
IN-C10287,Ningthoukhong,Manipur,24.57173,93.76406,13078,PPL,13494538
IN-C10288,Bishnupur,Manipur,24.62845,93.76179,12167,PPLA2,8740324
IN-C10289,Kakching Khunou,Manipur,24.4047,93.89981,11379,PPL,8432244
IN-C10290,Thongju,Manipur,24.75762,93.93738,10836,PPL,13494537
IN-C10291,Lamshang,Manipur,24.81587,93.87418,10593,PPL,12523401
IN-C10292,Yairipok,Manipur,24.67792,94.04767,9569,PPL,1252810
IN-C10293,Kumbi,Manipur,24.43279,93.81292,9546,PPL,8432241
IN-C10294,Andro,Manipur,24.74854,94.04296,8744,PPL,13494536
IN-C10295,Kwakta,Manipur,24.44824,93.73024,8579,PPL,13494535
IN-C10296,Wāngjing,Manipur,24.58921,94.06386,8055,PPL,1252964
IN-C10297,Kāngpokpi,Manipur,25.15273,93.97167,7476,PPLA2,1268086
IN-C10298,Sikhong Sekmai,Manipur,24.63795,94.09344,7390,PPL,13494534
IN-C10299,Jiribam,Manipur,24.80427,93.12148,7343,PPLA2,11875582
IN-C10300,Oinām,Manipur,24.68896,93.81292,7161,PPL,8432239
IN-C10301,Heingang,Manipur,24.85677,93.94679,6115,PPL,13494533
IN-C10302,Torban,Manipur,24.76765,93.94691,5459,PPL,13494532
IN-C10303,Patsoi,Manipur,24.78599,93.88022,5451,PPL,12523366
IN-C10304,Kiyamgei,Manipur,24.74468,93.93819,5336,PPL,13494531
IN-C10305,Shuganu,Manipur,24.29546,93.87372,5132,PPL,1256420
IN-C10306,Sengmai,Manipur,24.94563,93.8814,5065,PPL,8432237
IN-C10307,Sawombung,Manipur,24.87362,94.01357,4601,PPL,12523372
IN-C10308,Luwangsangbam,Manipur,24.86956,93.92217,3458,PPL,13494528
IN-C10309,Heirok,Manipur,24.58558,94.06669,2974,PPL,13494530
IN-C10310,Hill Town,Manipur,24.3402,93.69141,2293,PPL,13494529
IN-C10311,Aihol,Manipur,23.93333,93.98333,0,PPL,1279206
IN-C10312,Angbrashu,Manipur,24.39315,94.01061,0,PPL,11184237
IN-C10313,Angem,Manipur,25.0629,94.09116,0,PPL,8432342
IN-C10314,Atengba,Manipur,24.92318,93.3505,0,PPL,1278221
IN-C10315,Chandel,Manipur,24.32987,94.00379,0,PPLA2,11875592
IN-C10316,Kamjong,Manipur,24.85846,94.51549,0,PPLA2,11875588
IN-C10317,Pherzawl,Manipur,24.26227,93.18873,0,PPLA2,11875591
IN-C10318,Tengnoupal,Manipur,24.3855,94.1472,0,PPLA2,11875594
IN-C10319,Shillong,Meghalaya,25.56892,91.88313,143229,PPLA,1256523
IN-C10320,Tura,Meghalaya,25.51421,90.20239,74858,PPL,1254046
IN-C10321,Mawlai-Mawïong,Meghalaya,25.62322,91.88175,55012,PPL,12523250
IN-C10322,Shella,Meghalaya,25.17861,91.63952,54039,PPL,8430980
IN-C10323,Nongthymmai,Meghalaya,25.5637,91.9064,38004,PPL,7701510
IN-C10324,Mankāchar,Meghalaya,25.53347,89.86373,31091,PPL,1263678
IN-C10325,Nongstoin,Meghalaya,25.51704,91.26484,28742,PPL,1261205
IN-C10326,Jowai,Meghalaya,25.43596,92.19132,28430,PPL,1268810
IN-C10327,Laitumkhrah,Meghalaya,25.57067,91.89771,27219,PPL,8740373
IN-C10328,Williamnagar,Meghalaya,25.4955,90.6168,24597,PPLA2,7701509
IN-C10329,Resubelpara,Meghalaya,25.90404,90.60747,19595,PPLA2,11184460
IN-C10330,Nongpoh,Meghalaya,25.9023,91.87694,17055,PPL,1261208
IN-C10331,Mairang,Meghalaya,25.56165,91.63602,14363,PPL,1264285
IN-C10332,Bāghamāra,Meghalaya,25.18954,90.64789,13131,PPL,1277903
IN-C10333,Cherrapunjee,Meghalaya,25.30089,91.69619,11722,PPL,1274406
IN-C10334,Umsning,Meghalaya,25.73647,91.88804,8198,PPL,1253791
IN-C10335,Nongumlong,Meghalaya,25.56436,91.8312,7381,PPL,9408052
IN-C10336,Mawpat,Meghalaya,25.59902,91.92501,6184,PPL,12523252
IN-C10337,Adugiri,Meghalaya,25.44389,90.22316,0,PPL,1279328
IN-C10338,Amlarem,Meghalaya,25.2872,92.11611,0,PPL,12523256
IN-C10339,Ampati,Meghalaya,25.4623,89.93325,0,PPLA2,11875610
IN-C10340,Khliehriat,Meghalaya,25.35776,92.36643,0,PPLA2,11875611
IN-C10341,Aizawl,Mizoram,23.72894,92.71791,293416,PPLA,1279186
IN-C10342,Lunglei,Mizoram,22.89247,92.74218,57011,PPL,1264688
IN-C10343,Ngūr,Mizoram,23.53798,93.3732,32734,PPL,1261468
IN-C10344,Saiha,Mizoram,22.49183,92.98143,25110,PPL,1257771
IN-C10345,Kolasib,Mizoram,24.22388,92.67869,25000,PPL,1266258
IN-C10346,Serchhīp,Mizoram,23.29312,92.84679,21158,PPL,1256812
IN-C10347,Lawngtlai,Mizoram,22.53254,92.89902,20830,PPL,1264986
IN-C10348,Saitual,Mizoram,23.68307,92.96712,11619,PPLA2,12572558
IN-C10349,Sāitlaw,Mizoram,23.97187,92.57454,11043,PPL,1257737
IN-C10350,Khawzawl,Mizoram,23.51771,93.18886,11022,PPLA2,9072757
IN-C10351,Mamit,Mizoram,23.92703,92.48968,7884,PPL,1263983
IN-C10352,Kawnpur,Mizoram,24.04758,92.6756,7732,PPL,8431474
IN-C10353,Thenzawl,Mizoram,23.31667,92.75,7259,PPL,1254609
IN-C10354,Hnahthial,Mizoram,22.96611,92.92966,7187,PPLA2,12523346
IN-C10355,Sairang,Mizoram,23.81034,92.65226,5950,PPL,1257743
IN-C10356,Tlabung,Mizoram,22.91201,92.49799,4554,PPL,10303668
IN-C10357,Darlawn,Mizoram,24.01336,92.92439,3962,PPL,1273463
IN-C10358,Zawlnuam,Mizoram,24.13466,92.33194,3733,PPL,12523320
IN-C10359,North Vanlaiphai,Mizoram,23.13227,93.06532,3602,PPL,1261173
IN-C10360,Khawhai,Mizoram,23.37807,93.12797,2537,PPL,1266821
IN-C10361,Mar?S?,Mizoram,23.26118,92.40112,2511,PPL,13645554
IN-C10362,Biate,Mizoram,23.24866,93.12136,2277,PPL,9072809
IN-C10363,Marpara North,Mizoram,23.26992,92.40433,2129,PPL,13645555
IN-C10364,Parva I,Mizoram,22.08556,92.64658,1516,PPL,13546233
IN-C10365,Sangau ?E?,Mizoram,22.74066,93.05723,1272,PPL,13645552
IN-C10366,West Bunghmun,Mizoram,23.18024,92.48696,1081,PPL,12523348
IN-C10367,Kawlchaw ?E?,Mizoram,22.40177,92.95239,1071,PPL,13645550
IN-C10368,Devasora,Mizoram,22.16513,92.62501,863,PPL,13546242
IN-C10369,Devasora South,Mizoram,22.13225,92.6419,844,PPL,13546238
IN-C10370,Bualpui NG ?E?,Mizoram,22.51763,93.04181,796,PPL,13645551
IN-C10371,Tuisentlang,Mizoram,22.1185,92.68024,726,PPL,13546237
IN-C10372,Bondukbangsora,Mizoram,22.03036,92.62964,628,PPL,13546230
IN-C10373,Tuichawngtlang,Mizoram,22.15235,92.6785,626,PPL,13546241
IN-C10374,Kamtuli,Mizoram,22.09834,92.60603,598,PPL,13546232
IN-C10375,Parva II,Mizoram,22.08589,92.65068,456,PPL,13546235
IN-C10376,Saizawh ?E?,Mizoram,22.36329,92.83858,450,PPL,1257734
IN-C10377,Ngunlingkhua,Mizoram,22.17644,92.63964,348,PPL,13645556
IN-C10378,Parva III,Mizoram,22.08082,92.65379,266,PPL,13546234
IN-C10379,Futsora,Mizoram,22.14182,92.61944,235,PPL,13546240
IN-C10380,Simeinasora,Mizoram,22.01558,92.60612,215,PPL,13546229
IN-C10381,Gerasury,Mizoram,22.12482,92.57467,199,PPL,13546239
IN-C10382,Laitlang,Mizoram,22.09085,92.65428,182,PPL,13546236
IN-C10383,Gobabsuri,Mizoram,22.04766,92.60202,178,PPL,13546231
IN-C10384,Aibawk,Mizoram,23.56104,92.7048,0,PPL,9072753
IN-C10385,Ainak,Mizoram,22.37646,93.15786,0,PPL,1279201
IN-C10386,Amaravila,Mizoram,8.39339,77.10658,0,PPL,8442000
IN-C10387,Attiuttu,Mizoram,8.87762,77.45567,0,PPL,8441998
IN-C10388,Dimāpur,Nagaland,25.91174,93.7217,135860,PPL,1272552
IN-C10389,Kohima,Nagaland,25.67467,94.11099,99039,PPLA,1266366
IN-C10390,Wokha,Nagaland,26.09717,94.25817,54010,PPL,1252840
IN-C10391,Tuensang,Nagaland,26.26704,94.82415,36774,PPL,1254133
IN-C10392,Mokokchūng,Nagaland,26.3248,94.51834,35913,PPL,1262843
IN-C10393,Zunheboto,Nagaland,25.96667,94.51667,29499,PPLA2,1252653
IN-C10394,Mon,Nagaland,26.73583,95.05841,26328,PPL,1262824
IN-C10395,Chumukedima,Nagaland,25.82483,93.77592,25885,PPL,12523443
IN-C10396,Kuda,Nagaland,25.89086,93.7388,16108,PPL,13494542
IN-C10397,Pfutsero,Nagaland,25.57036,94.29828,10371,PPL,12523508
IN-C10398,Diphupar 'A',Nagaland,25.8578,93.76905,10246,PPL,13494541
IN-C10399,Medziphema,Nagaland,25.75759,93.86545,8738,PPL,12523444
IN-C10400,Jalukie,Nagaland,25.64674,93.66087,8706,PPL,12523425
IN-C10401,Naginimora,Nagaland,26.81492,94.81084,8116,PPL,1262198
IN-C10402,Tuli,Nagaland,26.66426,94.64207,7864,PPL,11184234
IN-C10403,Longleng,Nagaland,26.48989,94.81772,7613,PPLA2,11184230
IN-C10404,Chantongia,Nagaland,26.54588,94.6856,7532,PPL,1274633
IN-C10405,Tseminyu,Nagaland,25.92474,94.21615,6315,PPL,1254148
IN-C10406,Lakema,Nagaland,25.56743,93.76056,5084,PPL,1265267
IN-C10407,Satakha,Nagaland,25.92477,94.43648,4964,PPL,12523544
IN-C10408,Tsudikong,Nagaland,26.67979,94.64357,4416,PPL,13494540
IN-C10409,Aboi,Nagaland,26.60412,94.96247,0,PPL,12523838
IN-C10410,Aghunato,Nagaland,26.01625,94.62731,0,PPL,12523546
IN-C10411,Aichīsāgāmi,Nagaland,26.11918,94.59223,0,PPL,1279211
IN-C10412,Aitepyong,Nagaland,26.29967,94.24963,0,PPL,12523760
IN-C10413,Akhegwo,Nagaland,25.72187,94.67989,0,PPL,1279127
IN-C10414,Akuhaito,Nagaland,26.08925,94.4071,0,PPL,12523699
IN-C10415,Akuluto,Nagaland,26.16615,94.48706,0,PPL,11184115
IN-C10416,Alongkima,Nagaland,26.53899,94.51707,0,PPL,12523841
IN-C10417,Amahator,Nagaland,25.94346,94.73697,0,PPL,12523590
IN-C10418,Angphang,Nagaland,26.50036,94.97934,0,PPL,12523837
IN-C10419,Aochagalimi,Nagaland,26.14481,94.52722,0,PPL,1278499
IN-C10420,Asukukhwami,Nagaland,26.0759,94.53924,0,PPL,8432306
IN-C10421,Asuto,Nagaland,26.11431,94.63449,0,PPL,12523677
IN-C10422,Athibung,Nagaland,25.54436,93.61826,0,PPL,12523440
IN-C10423,Atoizu,Nagaland,26.07203,94.48455,0,PPL,12523698
IN-C10424,Nowrangapur,Odisha,19.23114,82.54826,1220946,PPLA2,1261162
IN-C10425,Bhubaneswar,Odisha,20.27241,85.83385,885363,PPLA,1275817
IN-C10426,Cuttack,Odisha,20.46497,85.87927,610189,PPL,1273780
IN-C10427,Brahmapur,Odisha,19.31151,84.7929,356598,PPL,1275198
IN-C10428,Rourkela,Odisha,22.22496,84.86414,273317,PPL,1258315
IN-C10429,Raurkela Industrial Township,Odisha,22.19994,84.86176,216410,PPL,13308246
IN-C10430,Puri,Odisha,19.79825,85.82494,200564,PPL,1259184
IN-C10431,Sambalpur,Odisha,21.46527,83.97573,189366,PPL,1257542
IN-C10432,Balasore,Odisha,21.49266,86.93348,144373,PPL,1277599
IN-C10433,Bhadrak,Odisha,21.05447,86.5156,121338,PPL,1276325
IN-C10434,Baripāda,Odisha,21.93458,86.72852,116849,PPL,1276942
IN-C10435,Balāngīr,Odisha,20.70419,83.49029,98238,PPL,1277643
IN-C10436,Jharsuguda,Odisha,21.85531,84.00698,97730,PPLA2,1268977
IN-C10437,Paralakhemundi,Odisha,18.77619,84.09504,87152,PPLA3,1260390
IN-C10438,Parādīp Garh,Odisha,20.31641,86.6085,85868,PPL,1260393
IN-C10439,Jeypore,Odisha,18.8563,82.5716,84830,PPL,1269092
IN-C10440,Bargarh,Odisha,21.33348,83.61905,80625,PPL,1276988
IN-C10441,Brajarajnagar,Odisha,21.81667,83.91667,80403,PPL,1275194
IN-C10442,Rāyagada,Odisha,19.17132,83.41428,71208,PPL,1258289
IN-C10443,Bhawānipatna,Odisha,19.90717,83.16697,69045,PPL,1276023
IN-C10444,Dhenkānāl,Odisha,20.65744,85.59693,67414,PPL,1272780
IN-C10445,Barbil,Odisha,22.10194,85.37752,66540,PPL,7279597
IN-C10446,Jatani,Odisha,20.15975,85.70742,63697,PPL,1269154
IN-C10447,Keonjhargarh,Odisha,21.6318,85.59686,60590,PPL,1267267
IN-C10448,Byasanagar,Odisha,20.95569,86.12643,56946,PPL,12522807
IN-C10449,Bada Barabīl,Odisha,22.11186,85.38684,56870,PPL,1278026
IN-C10450,Choudwar,Odisha,20.53917,85.91512,52999,PPL,10281812
IN-C10451,Rajgangpur,Odisha,22.2,84.583,51362,PPL,8741053
IN-C10452,Sunabeda,Odisha,18.7284,82.82932,50394,PPL,8741024
IN-C10453,Koraput,Odisha,18.81199,82.71048,47468,PPL,1266128
IN-C10454,Kendrāparha,Odisha,20.50166,86.42227,47006,PPL,1267283
IN-C10455,Burla,Odisha,21.50976,83.87259,46698,PPL,1275050
IN-C10456,Joda,Odisha,22.017,85.422,46631,PPL,9063948
IN-C10457,Khordha,Odisha,20.18268,85.61629,46205,PPL,1266616
IN-C10458,Sundergarh,Odisha,22.11667,84.03333,45036,PPL,1255437
IN-C10459,Angul,Odisha,20.84089,85.10192,44386,PPL,1278593
IN-C10460,Jājpur,Odisha,20.84852,86.33729,42157,PPL,1269477
IN-C10461,Tālcher,Odisha,20.94927,85.23354,40841,PPL,1255143
IN-C10462,Anandpur,Odisha,21.21411,86.12492,39585,PPL,1278681
IN-C10463,Belpahar,Odisha,21.8218,83.8458,38993,PPL,10244604
IN-C10464,Phulbāni,Odisha,20.48101,84.23063,37371,PPL,1259756
IN-C10465,Patāmundai,Odisha,20.57806,86.56063,36528,PPL,1260178
IN-C10466,Rairangpur,Odisha,22.26675,86.17385,34929,PPL,1265830
IN-C10467,Titlāgarh,Odisha,20.28961,83.15233,34067,PPL,1254304
IN-C10468,Bāsudebpur,Odisha,21.11974,86.72896,33690,PPL,1276731
IN-C10469,Jagatsinghapur,Odisha,20.2557,86.17112,33631,PPL,1269581
IN-C10470,Birmitrapur,Odisha,22.4,84.76667,33442,PPL,1275506
IN-C10471,Remuna,Odisha,21.52798,86.87156,33378,PPL,1258229
IN-C10472,Soro,Odisha,21.27851,86.68833,32531,PPL,1255705
IN-C10473,Malakanagiri,Odisha,18.36428,81.888,31007,PPL,1264075
IN-C10474,Hīrākud,Odisha,21.52502,83.87275,30207,PPL,1270059
IN-C10475,Gunupur,Odisha,19.0804,83.80879,28870,PPL,1270667
IN-C10476,Jaleshwar,Odisha,21.80176,87.2225,25747,PPL,1269413
IN-C10477,Hinjilicut,Odisha,19.48166,84.74489,24671,PPL,1270066
IN-C10478,Polasara,Odisha,19.69386,84.81401,23119,PPL,1259446
IN-C10479,Dhamanagar,Odisha,20.9167,86.45,22920,PPL,9035005
IN-C10480,Karanjiā,Odisha,21.76259,85.97319,22865,PPL,1267842
IN-C10481,Deogarh,Odisha,21.53827,84.73337,22390,PPL,1273246
IN-C10482,Bhuban,Odisha,20.88197,85.83334,22200,PPL,1275818
IN-C10483,Chhatrapur,Odisha,19.35574,84.98359,22027,PPL,1274533
IN-C10484,Kantābānji,Odisha,20.46709,82.92042,21819,PPL,1267978
IN-C10485,Āsika,Odisha,19.61114,84.65998,21428,PPL,1278279
IN-C10486,Patnāgarh,Odisha,20.70833,83.13263,21024,PPL,1260082
IN-C10487,Barpāli,Odisha,21.19005,83.58721,20850,PPL,1276870
IN-C10488,Sonepur,Odisha,20.83333,83.91667,20770,PPL,1255763
IN-C10489,Bhanjanagar,Odisha,19.92719,84.58201,20647,PPL,1276159
IN-C10490,Baud,Odisha,20.83773,84.32618,20424,PPL,1276686
IN-C10491,Nalco,Odisha,20.86544,85.18283,19644,PPL,12522811
IN-C10492,Nimāparha,Odisha,20.05756,86.00436,19289,PPL,1261375
IN-C10493,Kesinga,Odisha,20.18778,83.21949,19239,PPL,1267222
IN-C10494,Khariar Road,Odisha,20.89872,82.50893,18967,PPL,13494585
IN-C10495,Chandili,Odisha,19.24665,83.40577,18552,PPL,10776734
IN-C10496,Bālugān,Odisha,19.73333,85.21667,17645,PPL,1277515
IN-C10497,Padmapur,Odisha,21.0,83.06667,17625,PPL,1260916
IN-C10498,Pipili,Odisha,20.11357,85.83147,17623,PPL,1259592
IN-C10499,Bānki,Odisha,20.37912,85.52953,17521,PPL,1277273
IN-C10500,Bānapur,Odisha,19.77889,85.17033,17499,PPL,1277426
IN-C10501,Kavisuryanagar,Odisha,19.58148,84.76006,17430,PPL,12518878
IN-C10502,Āthagarh,Odisha,20.51999,85.62965,17304,PPL,1278216
IN-C10503,Nilagiri,Odisha,21.46235,86.76794,17264,PPL,1261402
IN-C10504,Bālugaon,Odisha,20.17838,85.11327,17238,PPL,1277514
IN-C10505,Nayāgarh,Odisha,20.12882,85.09626,17030,PPL,1261580
IN-C10506,Konārka,Odisha,19.89021,86.09761,16834,PPL,1266220
IN-C10507,Kāmākhyānagar,Odisha,20.93385,85.54489,16810,PPL,1268279
IN-C10508,Baliguda,Odisha,20.19966,83.90938,16611,PPL,1277576
IN-C10509,Padampur,Odisha,20.99932,83.06325,16387,PPL,1260940
IN-C10510,Lochapada,Odisha,19.32873,84.80065,16377,PPL,13494584
IN-C10511,Jalda,Odisha,22.1872,84.84359,15789,PPL,11185500
IN-C10512,Dera Colliery Township,Odisha,20.95283,85.17174,15787,PPL,13494583
IN-C10513,Binika,Odisha,21.02626,83.81197,15765,PPL,1275558
IN-C10514,Kuchinda,Odisha,21.74356,84.34848,15576,PPL,1266433
IN-C10515,Rāmpur,Odisha,21.07351,84.34095,15379,PPL,1258619
IN-C10516,Purushottampur,Odisha,19.52024,84.88514,15366,PPL,1259158
IN-C10517,Buguda,Odisha,19.80806,84.79084,15176,PPL,1275132
IN-C10518,Ghantapada,Odisha,20.93453,85.18788,15169,PPL,13494582
IN-C10519,Sorada,Odisha,19.76082,84.42997,15117,PPL,1255712
IN-C10520,Kharhiāl,Odisha,20.28845,82.7606,15087,PPL,1266924
IN-C10521,Kodala,Odisha,19.62425,84.94075,13965,PPL,1266422
IN-C10522,Digapahandi,Odisha,19.37275,84.57184,13190,PPL,1272634
IN-C10523,Udala,Odisha,21.57811,86.56676,13152,PPL,1253979
IN-C10524,Khallikot,Odisha,19.60908,85.08609,13022,PPL,1267112
IN-C10525,Pratapsasan,Odisha,20.20455,85.87172,12830,PPL,13494581
IN-C10526,Athmallik,Odisha,20.72115,84.53514,12298,PPL,1268610
IN-C10527,Rambha,Odisha,19.51667,85.1,12111,PPL,1258714
IN-C10528,Balimila,Odisha,18.25167,82.10659,12008,PPL,1277570
IN-C10529,Bolānīkhodān,Odisha,22.11312,85.33645,11942,PPL,1275354
IN-C10530,Ganjām,Odisha,19.38705,85.05079,11747,PPL,1271621
IN-C10531,Bālāgunda,Odisha,22.1,85.36667,11708,PPL,1277658
IN-C10532,Chikiti,Odisha,19.20233,84.6145,11645,PPL,1274229
IN-C10533,Udayagiri,Odisha,20.12416,84.36869,11302,PPL,1253992
IN-C10534,Belaguntha,Odisha,19.88249,84.63801,11297,PPL,1276568
IN-C10535,Rengāli,Odisha,21.64602,84.05311,10867,PPL,1258221
IN-C10536,Bramhabarada,Odisha,20.7426,86.24454,10721,PPL,1275193
IN-C10537,Bānposh,Odisha,22.24834,84.81044,10430,PPL,1277247
IN-C10538,Chāmpua,Odisha,22.06734,85.66463,10394,PPL,1274822
IN-C10539,Itāmāti,Odisha,20.13777,85.15243,10317,PPL,1269657
IN-C10540,Rāja Ranapur,Odisha,20.06168,85.34364,10001,PPL,1258904
IN-C10541,Kansbahal,Odisha,22.21644,84.66348,9923,PPL,11185522
IN-C10542,Chāndbāli,Odisha,20.77519,86.74139,9918,PPL,1274761
IN-C10543,Bandbahāl,Odisha,21.74941,83.87757,9735,PPL,10757563
IN-C10544,Kiri Buru,Odisha,22.08333,85.35,9719,PPL,1266503
IN-C10545,Kasinagar,Odisha,18.85704,83.88088,9684,PPL,12518860
IN-C10546,Kantilo,Odisha,20.36152,85.19212,9181,PPL,1267964
IN-C10547,Kumārmunda,Odisha,22.3,84.78333,9043,PPL,1265686
IN-C10548,Khandpara,Odisha,20.26436,85.17673,9038,PPL,1267036
IN-C10549,Krushnanandapur,Odisha,20.35868,86.26064,8974,PPL,13494580
IN-C10550,Damonojodi,Odisha,18.76323,82.91936,8862,PPL,10778852
IN-C10551,Sayadpur,Odisha,20.7279,86.40067,8798,PPL,13494579
IN-C10552,Kurmūr,Odisha,18.75454,82.93787,8504,PPL,10778854
IN-C10553,Bissamcuttack,Odisha,19.51168,83.50596,8399,PPL,1275443
IN-C10554,Tikarapāra,Odisha,19.62392,83.49543,8346,PPL,8440767
IN-C10555,Tarabha,Odisha,20.73252,83.67443,8334,PPL,1254925
IN-C10556,Sorala,Odisha,19.13084,84.75089,8258,PPL,1255710
IN-C10557,Nuapatna,Odisha,20.44623,85.46905,8057,PPL,13494578
IN-C10558,Arjyapalli Marine,Odisha,19.3167,84.97373,8001,PPL,12518877
IN-C10559,Suvani,Odisha,19.13336,84.71512,7993,PPL,13494577
IN-C10560,Erei,Odisha,21.08714,86.52696,7890,PPL,13494576
IN-C10561,Jājang,Odisha,21.93835,85.44248,7482,PPL,11692058
IN-C10562,Gotamara,Odisha,20.85828,85.20269,7420,PPL,13494575
IN-C10563,Lathikata,Odisha,22.13073,84.89008,7405,PPL,12522825
IN-C10564,Kukkudākhandi,Odisha,19.39361,84.755,7361,PPL,1265761
IN-C10565,Chittarkonda,Odisha,18.12533,82.1089,7260,PPL,1274055
IN-C10566,Gopālpur,Odisha,19.25861,84.90517,7221,PPL,1270961
IN-C10567,Bhakarsahi,Odisha,20.18552,86.01029,7110,PPL,13494574
IN-C10568,Bonaigarh,Odisha,21.82189,84.952,7080,PPL,1277344
IN-C10569,Lalsingi,Odisha,19.94745,84.57111,7078,PPL,13494573
IN-C10570,Dāringbārhi,Odisha,19.90703,84.12408,6995,PPL,1273469
IN-C10571,Barhagarh,Odisha,19.64503,84.40791,6982,PPL,1276974
IN-C10572,Gudāri,Odisha,19.34762,83.78128,6931,PPL,1270818
IN-C10573,Bijepur,Odisha,21.18926,83.46061,6922,PPL,1275689
IN-C10574,Sohela,Odisha,21.30153,83.39797,6917,PPL,1255872
IN-C10575,Daspalla,Odisha,20.33962,84.84723,6906,PPL,1273415
IN-C10576,Balipatapur,Odisha,19.93563,85.49677,6898,PPL,13494572
IN-C10577,Khaliapāli,Odisha,21.36397,83.61641,6865,PPL,10756350
