scenario_id,scenario_type,initiating_node,initiating_city,initiating_state,cascade_risk_pct,stress_multiplier,load_multiplier,weather_factor,population_affected,assessment_timestamp,frequency_hz,power_factor,ambient_temp_c,rainfall_mm_hr,wind_kph,lightning_risk,humidity_pct,breaker_state,protection_event,fault_type,restoration_action
IND-S03210,transformer_overload,IN-C15548-FD011,Agra,Uttar Pradesh,0.16,3.4809,1.0163,1.0332,1430055,2026-08-07 00:20:00+00:00,49.709,0.973,32.3,0.65,16.9,0.576,61.9,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S03211,line_outage,IN-C12343-GEN04,Madurai,Tamil Nadu,0.0,1.2459,1.0531,1.0338,0,2026-08-11 07:45:00+00:00,49.964,0.986,35.8,1.76,24.1,0.247,62.3,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03212,line_outage,IN-C09286-GEN05,Pimpri-Chinchwad,Maharashtra,0.8,2.3867,1.2019,1.0482,7997033,2026-08-19 10:05:00+00:00,49.856,0.976,31.0,1.67,18.8,0.512,66.5,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03213,heatwave,IN-C15556-FD011,Gorakhpur,Uttar Pradesh,8.53,3.3005,1.185,1.1962,674246,2026-08-27 03:55:00+00:00,49.754,0.965,37.2,3.53,19.8,0.736,78.3,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03214,normal_operation,IN-C09284-FD011,Nagpur,Maharashtra,0.0,1.1365,0.9468,0.9936,0,2026-08-30 15:55:00+00:00,49.991,0.99,38.0,1.49,16.8,0.198,70.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S03215,high_demand,IN-C11589-FD011,Bānswāra,Rajasthan,8.57,2.3743,1.4085,1.0765,0,2026-08-20 09:35:00+00:00,49.848,0.949,32.3,1.74,22.0,0.436,58.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S03216,normal_operation,IN-C09285-GEN04,Thāne,Maharashtra,0.0,1.1447,0.9098,0.9856,0,2026-08-13 18:40:00+00:00,50.012,0.987,33.4,1.35,17.4,0.169,55.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S03217,cascade_emergency,IN-C15547-FD012,Lucknow,Uttar Pradesh,33.49,7.0922,1.536,1.1759,68531995,2026-08-13 23:45:00+00:00,49.65,0.965,31.9,3.76,18.6,0.596,61.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S03218,cascade_emergency,IN-C12477-SS,Pallipalayam,Tamil Nadu,36.81,4.1312,1.5751,1.148,56392732,2026-08-25 05:15:00+00:00,49.654,0.949,34.2,3.33,24.3,0.532,74.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S03219,cascade_emergency,IN-C00020-GEN04,Guntur,Andhra Pradesh,8.96,7.8721,1.4159,1.163,166437,2026-08-09 09:50:00+00:00,49.65,0.986,35.1,3.66,23.9,0.476,91.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S03220,line_outage,IN-C02528-GEN04,Bilāspur,Chhattisgarh,0.0,2.2798,1.1938,1.0368,0,2026-08-09 23:40:00+00:00,49.828,0.988,32.7,0.76,25.0,0.351,66.4,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03221,line_outage,IN-C19733-GEN05,Āsansol,West Bengal,0.15,2.322,1.1578,1.0485,1331410,2026-08-29 19:25:00+00:00,49.854,0.984,38.9,0.97,20.6,0.232,69.0,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03222,heatwave,IN-C01148-SS,Margherita,Assam,8.4,1.9019,1.3112,1.0888,0,2026-08-23 09:00:00+00:00,49.908,0.979,33.7,2.03,16.8,0.358,54.3,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03223,line_outage,IN-C15553-GEN08,Alīgarh,Uttar Pradesh,0.0,1.6104,1.0506,1.0005,0,2026-08-15 22:50:00+00:00,49.928,0.99,32.6,0.71,15.9,0.297,81.3,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03224,line_outage,IN-C03316-FD011,Ankleshwar,Gujarat,0.0,2.4129,1.2363,1.0069,0,2026-08-04 04:40:00+00:00,49.807,0.99,39.2,0.4,18.2,0.192,64.6,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03225,normal_operation,IN-C12348-GEN09,Erode,Tamil Nadu,0.0,1.0153,0.9173,1.01,0,2026-08-19 15:35:00+00:00,50.025,0.99,34.4,1.2,23.6,0.039,49.5,CLOSED,No protection operation,demand stress,No restoration required
IND-S03226,heatwave,IN-C00020-SS,Guntur,Andhra Pradesh,8.66,1.9039,1.3836,1.0977,166437,2026-08-06 00:25:00+00:00,49.912,0.972,38.5,2.11,19.4,0.457,70.3,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03227,normal_operation,IN-C15592-SS,Deoria,Uttar Pradesh,0.0,1.0123,0.9572,1.0077,0,2026-08-23 21:40:00+00:00,50.005,0.972,34.2,1.41,14.6,0.149,62.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S03228,normal_operation,IN-C11579-SS,Sawai Madhopur,Rajasthan,0.0,1.0668,1.0167,1.0119,0,2026-08-03 19:35:00+00:00,49.997,0.99,30.9,2.38,15.7,0.134,58.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S03229,heatwave,IN-C08360-SS,Achalganj,Madhya Pradesh,8.57,3.1451,1.339,1.133,0,2026-08-03 03:35:00+00:00,49.746,0.965,33.8,3.69,22.8,0.37,68.0,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03230,normal_operation,IN-C01438-SS,Bakhtiarpur,Bihar,0.0,1.0503,0.9099,1.0171,0,2026-08-20 23:20:00+00:00,50.007,0.99,33.2,0.83,22.3,0.205,48.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S03231,cascade_emergency,IN-C03058-GEN01,Delhi,Delhi,11.69,8.7138,1.512,1.1148,22488008,2026-08-14 09:25:00+00:00,49.65,0.969,37.3,2.79,20.8,0.247,51.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S03232,cascade_emergency,IN-C03286-GEN07,Bilimora,Gujarat,9.7,4.1615,1.3799,1.1125,12734842,2026-08-20 02:50:00+00:00,49.652,0.95,32.3,3.18,25.1,0.514,58.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S03233,cascade_emergency,IN-C10431-GEN08,Sambalpur,Odisha,8.51,6.6206,1.3481,1.0852,189366,2026-08-12 07:30:00+00:00,49.65,0.983,31.3,1.69,21.9,0.351,68.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S03234,heatwave,IN-C02530-FD011,Rāj-Nāndgaon,Chhattisgarh,9.01,2.7119,1.3897,1.1932,163114,2026-08-24 21:30:00+00:00,49.819,0.961,41.7,3.8,24.5,0.517,57.7,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03235,line_outage,IN-C04484-SS,Srinagar,Jammu and Kashmir,0.0,1.3416,1.1886,1.0304,0,2026-08-31 06:15:00+00:00,49.965,0.96,35.2,1.01,23.4,0.19,64.1,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03236,heatwave,IN-C15568-FD021,Kushinagar,Uttar Pradesh,11.31,1.9905,1.4079,1.2048,44096804,2026-08-09 00:30:00+00:00,49.938,0.955,38.9,3.95,19.3,0.532,54.6,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03237,transformer_overload,IN-C01484-SS,Murlīganj,Bihar,0.0,5.3738,1.1473,1.0277,0,2026-08-26 20:30:00+00:00,49.65,0.975,33.1,2.14,15.6,0.175,68.0,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S03238,normal_operation,IN-C01377-GEN04,Muzaffarpur,Bihar,0.0,1.0367,1.0441,0.9913,0,2026-08-12 14:00:00+00:00,49.992,0.99,36.4,0.22,26.8,0.207,64.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S03239,heatwave,IN-C00019-FD031,Visakhapatnam,Andhra Pradesh,8.67,2.1436,1.4219,1.1059,0,2026-08-21 11:10:00+00:00,49.863,0.954,32.2,4.95,19.6,0.435,55.9,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03240,cascade_emergency,IN-C03060-SS,Narela,Delhi,9.06,4.2659,1.5898,1.1026,86195,2026-08-24 19:25:00+00:00,49.669,0.946,36.8,2.53,19.9,0.411,51.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S03241,transformer_overload,IN-C09537-SS,Ghātanji,Maharashtra,0.0,4.7006,1.088,1.0708,0,2026-08-19 22:20:00+00:00,49.65,0.982,34.3,1.43,13.7,0.395,54.4,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S03242,heatwave,IN-C09290-GEN09,Dombivali,Maharashtra,10.68,2.4184,1.3359,1.1824,16498123,2026-08-30 11:30:00+00:00,49.875,0.975,41.5,3.9,22.0,0.458,67.8,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03243,line_outage,IN-UTT-HUB-GEN,Uttarakhand Hub Generation,Uttarakhand,0.0,2.4422,1.0092,1.0231,0,2026-08-27 16:15:00+00:00,49.845,0.984,35.6,1.08,19.7,0.276,55.9,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03244,cascade_emergency,IN-C03058-GEN01,Delhi,Delhi,32.5,7.1124,1.5828,1.1796,66214276,2026-08-09 23:20:00+00:00,49.65,0.94,36.7,3.74,20.4,0.518,83.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S03245,transformer_overload,IN-C11189-SS,Bhattiān,Punjab,0.0,2.1481,1.0715,1.024,0,2026-08-30 13:10:00+00:00,49.864,0.978,41.5,0.66,20.5,0.453,56.2,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S03246,high_demand,IN-C13452-SS,Adavallikūttan,Tamil Nadu,0.0,2.514,1.3677,1.0211,0,2026-08-19 12:25:00+00:00,49.837,0.971,39.1,1.43,16.5,0.354,58.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S03247,line_outage,IN-C19438-FD011,Rishīkesh,Uttarakhand,0.0,1.5234,1.2095,1.0496,0,2026-08-11 10:05:00+00:00,49.957,0.965,36.9,1.05,18.7,0.311,62.7,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03248,cascade_emergency,IN-C05601-SS,Harpanahalli,Karnataka,8.89,8.6564,1.4824,1.1161,0,2026-08-14 01:30:00+00:00,49.65,0.963,30.8,2.09,20.6,0.578,79.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S03249,heatwave,IN-C11562-FD012,Kota,Rajasthan,8.95,3.0987,1.4067,1.1664,1001694,2026-08-29 16:25:00+00:00,49.762,0.973,37.2,3.65,17.8,0.57,63.3,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03250,normal_operation,IN-C05713-SS,Mundgod,Karnataka,0.0,1.1756,0.9754,1.0156,0,2026-08-10 01:25:00+00:00,49.995,0.99,34.9,0.92,17.9,0.212,58.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S03251,line_outage,IN-C09295-FD011,Bhayandar,Maharashtra,0.15,2.3214,1.2286,1.0227,809378,2026-08-26 00:15:00+00:00,49.871,0.956,34.3,3.0,16.7,0.141,58.7,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03252,heatwave,IN-C09300-SS,Kolhāpur,Maharashtra,0.1,2.5925,1.2113,1.1377,581727,2026-08-26 15:25:00+00:00,49.807,0.99,40.5,4.13,23.0,0.517,69.1,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03253,cascade_emergency,IN-C07045-FD021,Kanayannur,Kerala,9.05,8.0736,1.4422,1.0592,1509176,2026-08-14 02:10:00+00:00,49.65,0.973,35.6,2.15,19.7,0.127,60.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S03254,heatwave,IN-C12349-GEN10,Vellore,Tamil Nadu,10.13,3.2237,1.383,1.1596,12109819,2026-08-14 14:30:00+00:00,49.746,0.955,35.3,4.68,24.8,0.693,69.6,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03255,line_outage,IN-C01570-SS,Lāu,Bihar,0.0,2.1173,1.2165,1.0134,0,2026-08-23 22:55:00+00:00,49.881,0.98,32.8,2.49,17.6,0.393,59.0,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03256,cascade_emergency,IN-C05530-FD032,Bengaluru,Karnataka,28.34,8.5623,1.5479,1.1467,85699527,2026-08-23 21:55:00+00:00,49.65,0.964,33.1,3.47,21.4,0.219,72.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S03257,line_outage,IN-C05565-FD011,Chintamani,Karnataka,0.0,1.3069,1.1134,1.0482,0,2026-08-14 15:05:00+00:00,49.967,0.977,35.2,2.0,25.3,0.544,83.5,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03258,high_demand,IN-C10442-SS,Rāyagada,Odisha,8.52,1.7641,1.4245,1.049,0,2026-08-29 23:00:00+00:00,49.915,0.976,30.8,1.15,20.4,0.037,72.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S03259,cascade_emergency,IN-C04484-FD012,Srinagar,Jammu and Kashmir,32.14,8.1748,1.5691,1.1457,72683896,2026-08-01 13:00:00+00:00,49.65,0.959,35.7,2.97,22.4,0.511,81.5,CLOSED,No protection operation,demand stress,No restoration required
IND-S03260,normal_operation,IN-C19773-FD011,Bhadreswar,West Bengal,0.0,1.1554,0.9993,0.9864,0,2026-08-10 09:05:00+00:00,49.97,0.984,31.6,1.09,20.3,0.275,61.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S03261,line_outage,IN-C15684-SS,Thakurdwara,Uttar Pradesh,0.0,1.6275,1.0578,1.0007,0,2026-08-16 14:20:00+00:00,49.915,0.978,31.4,2.29,19.4,0.269,49.2,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03262,transformer_overload,IN-C19730-FD022,Howrah,West Bengal,0.0,5.8591,1.2055,1.0743,0,2026-08-02 04:20:00+00:00,49.65,0.985,41.0,1.54,17.0,0.028,54.7,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S03263,line_outage,IN-C03281-GEN02,Surat,Gujarat,0.16,1.8224,1.2374,1.0507,4591246,2026-08-16 22:35:00+00:00,49.918,0.968,36.4,1.55,19.7,0.437,62.4,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03264,normal_operation,IN-C07918-SS,Shujālpur,Madhya Pradesh,0.0,1.1988,0.9679,0.9918,0,2026-08-23 16:10:00+00:00,49.961,0.975,32.7,0.68,18.6,0.108,57.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S03265,line_outage,IN-C05551-FD011,Kolār,Karnataka,0.1,1.7819,1.1333,1.0304,138462,2026-08-09 21:00:00+00:00,49.918,0.97,43.3,4.46,12.9,0.346,69.7,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03266,normal_operation,IN-C07045-GEN01,Kanayannur,Kerala,0.0,1.177,1.0082,0.9844,0,2026-08-07 02:55:00+00:00,49.998,0.98,34.6,0.88,16.4,0.179,53.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S03267,line_outage,IN-C11114-SS,Jandiāla,Punjab,0.02,1.8255,1.2093,1.0598,24900,2026-08-23 11:35:00+00:00,49.881,0.97,39.0,1.53,26.3,0.282,57.1,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03268,transformer_overload,IN-C11701-SS,Sāngaria,Rajasthan,0.03,2.1774,1.2223,1.0531,38429,2026-08-30 23:30:00+00:00,49.892,0.99,37.2,1.73,23.6,0.378,63.9,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S03269,cascade_emergency,IN-C15501-GEN01,Agartala,Tripura,34.98,6.6977,1.5972,1.1579,54549958,2026-08-30 13:35:00+00:00,49.65,0.98,34.0,3.0,18.7,0.599,62.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S03270,cascade_emergency,IN-C09288-FD022,Pimpri,Maharashtra,11.63,4.3869,1.4438,1.1524,22285189,2026-08-07 03:10:00+00:00,49.65,0.969,40.2,3.3,22.9,0.421,56.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S03271,normal_operation,IN-C07050-GEN06,Thrissur,Kerala,0.0,1.0266,0.9452,0.9857,0,2026-08-29 02:35:00+00:00,50.009,0.977,40.2,0.04,27.2,0.376,76.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S03272,normal_operation,IN-C12696-SS,Tiruppālai,Tamil Nadu,0.0,1.0316,0.881,1.0037,0,2026-08-21 05:30:00+00:00,49.974,0.99,30.3,0.57,15.1,0.236,62.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S03273,normal_operation,IN-C00056-FD011,Anakapalle,Andhra Pradesh,0.0,1.0863,0.923,1.0018,0,2026-08-16 17:10:00+00:00,50.011,0.99,33.0,0.39,25.2,0.254,68.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S03274,cascade_emergency,IN-C07865-GEN09,Saugor,Madhya Pradesh,12.28,6.8803,1.5758,1.1128,47835200,2026-08-23 12:35:00+00:00,49.65,0.957,36.8,3.38,24.1,0.651,61.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S03275,cascade_emergency,IN-AND-HUB-GEN,Andhra Pradesh Hub Generation,Andhra Pradesh,8.82,8.5047,1.4493,1.1289,0,2026-08-19 10:50:00+00:00,49.65,0.966,40.7,3.08,21.8,0.499,60.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S03276,cascade_emergency,IN-C05543-SS,Hosapete,Karnataka,8.62,5.39,1.4007,1.08,206167,2026-08-28 10:05:00+00:00,49.65,0.95,37.2,2.91,13.7,0.307,62.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S03277,cascade_emergency,IN-C09289-FD032,Kalyān,Maharashtra,10.86,5.7438,1.4835,1.1296,26145065,2026-08-09 01:35:00+00:00,49.65,0.96,36.3,2.52,16.4,0.337,82.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S03278,normal_operation,IN-C19754-FD011,Madhyamgram,West Bengal,0.0,1.1492,1.0396,0.9936,0,2026-08-02 07:10:00+00:00,49.981,0.976,35.7,0.7,11.6,0.225,51.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S03279,high_demand,IN-C05549-FD011,Hassan,Karnataka,8.52,2.8634,1.3363,1.0755,155006,2026-08-16 18:35:00+00:00,49.788,0.963,35.8,1.96,18.1,0.284,68.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S03280,normal_operation,IN-C03281-SS,Surat,Gujarat,0.0,1.1059,1.0189,1.02,0,2026-08-18 00:55:00+00:00,49.988,0.978,36.1,0.55,29.4,0.26,53.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S03281,high_demand,IN-C09284-GEN03,Nagpur,Maharashtra,1.4,2.6803,1.2691,1.0848,19883435,2026-08-03 23:50:00+00:00,49.829,0.975,34.3,1.8,18.1,0.342,61.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S03282,heatwave,IN-C09282-GEN01,Mumbai,Maharashtra,1.49,1.546,1.2107,1.1318,32131594,2026-08-21 03:45:00+00:00,49.955,0.965,44.0,2.72,22.9,0.451,68.7,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03283,high_demand,IN-C09299-FD021,Nanded,Maharashtra,8.64,2.2326,1.484,1.0459,0,2026-08-10 17:40:00+00:00,49.846,0.971,32.0,0.84,13.0,0.163,66.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S03284,normal_operation,IN-C11571-GEN12,Pāli,Rajasthan,0.0,1.0658,0.9151,0.9982,0,2026-08-10 21:50:00+00:00,50.026,0.979,36.0,0.14,23.4,0.059,58.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S03285,transformer_overload,IN-C15553-GEN08,Alīgarh,Uttar Pradesh,0.82,5.3879,1.2973,1.0772,184108,2026-08-28 08:00:00+00:00,49.65,0.973,35.8,1.63,22.6,0.564,66.8,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S03286,line_outage,IN-C12715-SS,Tondi,Tamil Nadu,0.0,1.2206,1.2982,1.0007,0,2026-08-03 23:00:00+00:00,49.966,0.974,40.5,0.04,16.3,0.33,66.5,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03287,high_demand,IN-C15549-GEN04,Meerut,Uttar Pradesh,9.29,2.4662,1.4291,1.044,13001000,2026-08-31 05:20:00+00:00,49.869,0.953,35.0,2.23,27.5,0.439,79.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S03288,heatwave,IN-C09306-FD021,Dhule,Maharashtra,0.0,3.0593,1.1709,1.127,0,2026-08-27 02:00:00+00:00,49.795,0.987,36.4,2.6,18.1,0.647,77.4,CLOSED,No protection operation,thermal derating,No restoration required
IND-S03289,cascade_emergency,IN-C05555-FD011,Gangavati,Karnataka,11.31,7.1093,1.456,1.1718,38699008,2026-08-23 10:55:00+00:00,49.65,0.944,38.6,3.31,20.2,0.503,75.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S03290,line_outage,IN-C07860-FD032,Gwalior,Madhya Pradesh,0.12,2.4154,1.2013,1.0557,1054420,2026-08-27 09:35:00+00:00,49.869,0.972,32.0,1.05,23.1,0.369,65.5,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03291,cascade_emergency,IN-C11579-FD011,Sawai Madhopur,Rajasthan,9.0,4.5732,1.5827,1.1359,0,2026-08-20 11:45:00+00:00,49.65,0.939,41.5,3.43,14.3,0.205,79.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S03292,high_demand,IN-C12348-GEN09,Erode,Tamil Nadu,9.02,1.6177,1.3722,1.0816,596937,2026-08-27 20:45:00+00:00,49.912,0.966,31.4,2.45,24.4,0.583,68.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S03293,normal_operation,IN-C04857-SS,Ghātsīla,Jharkhand,0.0,1.093,0.8946,0.9811,0,2026-08-16 00:00:00+00:00,50.001,0.983,37.4,0.61,18.7,0.133,49.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S03294,high_demand,IN-C11561-FD032,Jodhpur,Rajasthan,8.53,2.1241,1.361,1.0988,0,2026-08-08 07:55:00+00:00,49.881,0.972,34.7,3.09,22.2,0.353,61.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S03295,line_outage,IN-C14844-FD011,Hyderabad,Telangana,0.14,1.5733,1.2491,1.0494,0,2026-08-07 21:30:00+00:00,49.943,0.984,36.3,1.05,16.3,0.412,67.0,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03296,line_outage,IN-C12347-GEN08,Salem,Tamil Nadu,0.0,1.599,1.1453,1.0594,0,2026-08-23 09:50:00+00:00,49.921,0.971,33.0,1.1,22.7,0.429,71.1,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S03297,transformer_overload,IN-WES-HUB-GEN,West Bengal Hub Generation,West Bengal,0.0,2.6397,1.0571,1.0556,0,2026-08-06 18:15:00+00:00,49.777,0.987,39.2,2.94,21.9,0.405,73.3,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S03298,high_demand,IN-C19729-GEN01,Kolkata,West Bengal,8.84,1.5584,1.4362,1.0685,5807089,2026-08-13 03:40:00+00:00,49.938,0.962,32.0,2.52,19.4,0.185,65.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S03299,transformer_overload,IN-C15601-FD011,Kanpur Cantonment,Uttar Pradesh,0.0,4.2115,1.0739,1.0071,0,2026-08-05 23:15:00+00:00,49.65,0.96,31.8,1.54,13.0,0.218,54.8,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S03300,cascade_emergency,IN-C04418-SS,Arar,Himachal Pradesh,8.68,8.535,1.336,1.1779,0,2026-08-10 08:05:00+00:00,49.65,0.988,31.6,3.5,23.6,0.663,51.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S03301,normal_operation,IN-C01404-FD011,Bāruni,Bihar,0.0,1.1607,0.8656,0.9905,0,2026-08-26 03:55:00+00:00,50.017,0.99,34.9,0.52,13.2,0.133,56.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S03302,heatwave,IN-C15547-GEN02,Lucknow,Uttar Pradesh,10.45,3.0353,1.417,1.1584,25684279,2026-08-03 09:45:00+00:00,49.803,0.951,35.0,3.24,25.4,0.399,67.5,CLOSED,No protection operation,thermal derating,No restoration required
