scenario_id,scenario_type,grid_id,initiating_node,initiating_type,initiating_city,initiating_state,stress_multiplier,load_multiplier,weather_factor,n_line_outages,subgraph_nodes,n_steps,cascade_size,cascade_risk_pct,unserved_energy_frac,population_affected,powerflow_failures,n_failed_in_subgraph,cascade_path,cascade_path_steps,split
IND-S03123,heatwave,india_national_20k,IN-C15547-FD011,feeder,Lucknow,Uttar Pradesh,2.2424,1.3571,1.1169,2,10,6,21,9.18,0.00668,14175227,0,4,IN-C15547-SS|IN-C15547-TR01|IN-C15547-FD011|IN-UTT-HUB|IN-TAM-HUB|IN-C12372-SS|IN-C12378-SS|IN-C12392-SS|IN-C19433-SS|IN-C19438-SS|IN-C19462-SS|IN-C19475-SS,0|0|0|0|1|1|1|1|1|1|1|1,train
IND-S03124,transformer_overload,india_national_20k,IN-C00017-GEN01,generator,Rasapūdipalem,Andhra Pradesh,4.6857,1.2626,1.0252,0,47,2,5,0.2,0.00268,1990978,0,5,IN-AND-HUB|IN-C00017-SS|IN-C00028-SS|IN-C00260-SS|IN-C00527-SS,0|0|0|0|0,test
IND-S03125,line_outage,india_national_20k,IN-C00036-SS,substation,Proddatūr,Andhra Pradesh,1.7367,1.0844,1.0345,1,151,1,0,0.0,0.0,0,0,0,,,test
IND-S03126,line_outage,india_national_20k,IN-C11570-GEN11,generator,Sri Ganganagar,Rajasthan,2.1171,1.0457,1.0208,2,29,1,0,0.0,0.0,0,0,0,,,train
IND-S03127,cascade_emergency,india_national_20k,IN-C09284-FD031,feeder,Nagpur,Maharashtra,6.2808,1.3628,1.0903,3,10,5,41,9.73,0.01373,20011243,0,4,IN-WR-HUB|IN-MAH-HUB|IN-C09284-SS|IN-C09284-TR03|IN-C09284-FD031|IN-ER-HUB|IN-NER-HUB|IN-C10290-SS|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS|IN-C10362-SS,0|0|0|0|0|1|1|2|2|2|2|2,train
IND-S03128,normal_operation,india_national_20k,IN-C03058-FD022,feeder,Delhi,Delhi,1.0623,1.0303,0.9888,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03129,heatwave,india_national_20k,IN-C03712-SS,substation,Ambaliya,Gujarat,2.7257,1.326,1.1671,0,24,1,0,8.64,0.0,0,0,0,,,train
IND-S03130,transformer_overload,india_national_20k,IN-C15561-FD021,feeder,Muzaffarnagar,Uttar Pradesh,4.2778,1.0636,1.0331,0,7,3,9,0.26,0.00204,428995,0,5,IN-C15561-SS|IN-C15631-SS|IN-C16190-SS|IN-C16710-SS|IN-C18426-SS|IN-C15561-TR02|IN-C15561-FD021|IN-UTT-HUB|IN-C19462-SS,0|0|0|0|0|0|0|0|1,train
IND-S03131,normal_operation,india_national_20k,IN-C09283-FD022,feeder,Pune,Maharashtra,1.0848,0.8765,0.9978,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03132,high_demand,india_national_20k,IN-C15555-GEN10,generator,Morādābād,Uttar Pradesh,2.5548,1.4007,1.0816,0,117,4,34,9.29,0.00342,11963895,0,4,IN-NR-HUB|IN-WR-HUB|IN-NER-HUB|IN-UTT-HUB|IN-DEL-HUB|IN-C03058-SS|IN-C10290-SS|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS|IN-C10362-SS|IN-C10384-SS,0|0|0|0|1|1|1|1|1|1|1|1,train
IND-S03133,high_demand,india_national_20k,IN-C00078-SS,substation,Mācherla,Andhra Pradesh,1.6088,1.4373,1.0354,0,3,1,0,8.52,0.0,0,0,0,,,test
IND-S03134,high_demand,india_national_20k,IN-C11655-SS,substation,Sānchor,Rajasthan,1.5955,1.3677,1.069,1,5,1,0,8.46,0.0,0,0,0,,,train
IND-S03135,heatwave,india_national_20k,IN-C05532-GEN03,generator,Mysuru,Karnataka,3.1734,1.2563,1.081,0,48,2,2,0.08,0.00102,920550,0,2,IN-KAR-HUB|IN-C05532-SS,0|0,test
IND-S03136,transformer_overload,india_national_20k,IN-C03143-SS,substation,Barwāla,Delhi,3.0334,1.2484,1.0731,1,6,1,0,0.0,0.0,0,0,0,,,train
IND-S03137,transformer_overload,india_national_20k,IN-C09427-SS,substation,Ashta,Maharashtra,5.2101,1.0954,1.0308,1,11,2,2,0.07,0.00062,62756,0,2,IN-C09427-SS|IN-C09500-SS,0|0,train
IND-S03138,high_demand,india_national_20k,IN-C11580-FD011,feeder,Chūru,Rajasthan,1.9777,1.2573,1.0789,0,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03139,high_demand,india_national_20k,IN-C03287-GEN08,generator,Jūnāgadh,Gujarat,1.972,1.5371,1.0704,0,23,5,112,11.24,0.01021,16006476,0,5,IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-CHH-HUB|IN-C02530-SS|IN-C02531-SS|IN-C02533-SS|IN-GUJ-HUB|IN-C03285-SS|IN-C03286-SS|IN-C03288-SS,0|0|1|1|1|1|1|1|1|1|1|1,train
IND-S03140,high_demand,india_national_20k,IN-C19729-FD012,feeder,Kolkata,West Bengal,2.0098,1.3343,1.0501,1,10,1,0,0.09,0.0,0,0,0,,,val
IND-S03141,heatwave,india_national_20k,IN-C03059-SS,substation,Najafgarh,Delhi,1.9136,1.2185,1.1691,1,43,1,0,8.39,0.0,0,0,0,,,train
IND-S03142,line_outage,india_national_20k,IN-C04825-FD021,feeder,Bokāro,Jharkhand,2.181,1.0095,1.0443,1,8,1,0,0.0,0.0,0,0,0,,,train
IND-S03143,cascade_emergency,india_national_20k,IN-C07864-FD021,feeder,Satna,Madhya Pradesh,7.2115,1.3363,1.083,2,8,2,3,8.58,0.00257,282977,0,3,IN-C07864-SS|IN-C07864-TR02|IN-C07864-FD021,0|0|0,train
IND-S03144,heatwave,india_national_20k,IN-MAH-HUB-GEN,generator,Maharashtra Hub Generation,Maharashtra,2.6387,1.4075,1.1395,1,144,4,75,10.45,0.0094,22243677,0,3,IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-MAH-HUB|IN-C10362-SS|IN-ASS-HUB|IN-C01122-SS|IN-HAR-HUB|IN-C03795-SS|IN-JHA-HUB|IN-C04828-SS|IN-C04829-SS,0|0|0|0|0|1|1|1|1|1|1|1,train
IND-S03145,cascade_emergency,india_national_20k,IN-C07046-GEN02,generator,Thiruvananthapuram,Kerala,5.643,1.5338,1.0515,2,30,8,67,10.37,0.01141,23493212,0,2,IN-KER-HUB|IN-C07046-SS|IN-ER-HUB|IN-C07291-SS|IN-C07643-SS|IN-C01444-SS|IN-JHA-HUB|IN-C04828-SS|IN-C04829-SS|IN-C04830-SS|IN-C10346-SS|IN-C10353-SS,0|0|1|1|1|2|2|2|2|2|2|2,train
IND-S03146,line_outage,india_national_20k,IN-C11057-GEN08,generator,Mohali,Punjab,1.2135,1.0484,1.0182,2,22,1,0,0.0,0.0,0,0,0,,,train
IND-S03147,transformer_overload,india_national_20k,IN-C15890-SS,substation,Shergarh,Uttar Pradesh,4.8023,1.0888,1.0211,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03148,line_outage,india_national_20k,IN-C08270-SS,substation,Dekan,Madhya Pradesh,2.3754,1.2229,1.0287,1,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03149,high_demand,india_national_20k,IN-UTT-HUB-GEN,generator,Uttarakhand Hub Generation,Uttarakhand,1.6171,1.5046,1.0344,0,1,1,0,8.65,0.0,0,0,0,,,train
IND-S03150,heatwave,india_national_20k,IN-C03282-FD022,feeder,Vadodara,Gujarat,2.7,1.2213,1.1558,1,10,1,0,8.35,0.0,0,0,0,,,train
IND-S03151,high_demand,india_national_20k,IN-C12345-SS,substation,Tiruchirappalli,Tamil Nadu,1.6035,1.461,1.0324,1,260,1,0,8.55,0.0,0,0,0,,,train
IND-S03152,transformer_overload,india_national_20k,IN-C09284-FD021,feeder,Nagpur,Maharashtra,3.5471,1.2902,1.0505,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03153,normal_operation,india_national_20k,IN-C12833-SS,substation,Kottaiyūr,Tamil Nadu,1.0388,0.9072,0.9951,0,7,1,0,0.0,0.0,0,0,0,,,train
IND-S03154,heatwave,india_national_20k,IN-C19729-SS,substation,Kolkata,West Bengal,3.3487,1.2012,1.0885,1,61,3,6,0.45,0.00947,5807089,0,4,IN-WES-HUB|IN-C19729-SS|IN-C19730-SS|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS,0|0|0|1|1|1,val
IND-S03155,transformer_overload,india_national_20k,IN-C10424-FD032,feeder,Nowrangapur,Odisha,5.9145,1.0559,1.03,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03156,high_demand,india_national_20k,IN-C19441-SS,substation,Manglaur,Uttarakhand,2.4476,1.3411,1.0844,1,115,2,3,8.51,0.00037,150789,0,3,IN-C19436-SS|IN-C19441-SS|IN-C19561-SS,0|0|0,train
IND-S03157,cascade_emergency,india_national_20k,IN-C09283-FD031,feeder,Pune,Maharashtra,6.5142,1.3971,1.0849,4,10,5,40,9.75,0.01335,15084993,0,4,IN-WR-HUB|IN-SR-HUB|IN-MAH-HUB|IN-C09283-SS|IN-C09283-TR03|IN-C09283-FD031|IN-NER-HUB|IN-C11034-SS|IN-C11047-SS|IN-C01444-SS|IN-C10290-SS|IN-C10346-SS,0|0|0|0|0|0|1|1|1|2|2|2,train
IND-S03158,line_outage,india_national_20k,IN-C16379-SS,substation,Adhāspur,Uttar Pradesh,2.0253,1.2151,1.0431,4,7,1,0,0.0,0.0,0,0,0,,,train
IND-S03159,transformer_overload,india_national_20k,IN-C03324-FD011,feeder,Kundla,Gujarat,4.8694,1.225,1.0722,1,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03160,transformer_overload,india_national_20k,IN-C01119-FD011,feeder,Guwahati,Assam,4.0299,1.2626,1.0777,1,8,1,0,0.0,0.0,0,0,0,,,val
IND-S03161,line_outage,india_national_20k,IN-C15547-FD011,feeder,Lucknow,Uttar Pradesh,1.4782,1.2764,1.034,4,10,2,9,0.25,0.00194,677523,0,2,IN-C07861-SS|IN-C07885-SS|IN-C07944-SS|IN-C08085-SS|IN-C08275-SS|IN-C09141-SS|IN-C09182-SS|IN-C15547-TR01|IN-C15547-FD011,0|0|0|0|0|0|0|0|0,train
IND-S03162,normal_operation,india_national_20k,IN-C12346-FD011,feeder,Tiruppur,Tamil Nadu,1.1905,0.9774,0.9857,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S03163,high_demand,india_national_20k,IN-C02531-GEN07,generator,Raigarh,Chhattisgarh,1.9553,1.2595,1.059,0,22,1,0,0.0,0.0,0,0,0,,,train
IND-S03164,transformer_overload,india_national_20k,IN-C01385-GEN12,generator,Chāpra,Bihar,3.2361,1.1943,1.0231,0,39,1,0,0.0,0.0,0,0,0,,,val
IND-S03165,high_demand,india_national_20k,IN-C12416-FD011,feeder,Ramanathapuram,Tamil Nadu,2.7452,1.3916,1.0769,0,5,1,0,8.54,0.0,0,0,0,,,train
IND-S03166,cascade_emergency,india_national_20k,IN-C11568-GEN09,generator,Bharatpur,Rajasthan,6.6364,1.318,1.0877,5,29,1,0,8.4,0.0,0,0,0,,,train
IND-S03167,cascade_emergency,india_national_20k,IN-C11068-FD011,feeder,Zerakpur,Punjab,5.0446,1.5881,1.0937,1,5,1,0,9.02,0.0,0,0,0,,,train
IND-S03168,line_outage,india_national_20k,IN-C03816-FD011,feeder,Dabwāli,Haryana,2.2645,1.066,1.0492,1,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03169,normal_operation,india_national_20k,IN-C15556-GEN11,generator,Gorakhpur,Uttar Pradesh,1.0084,1.0377,0.9829,0,116,1,0,0.0,0.0,0,0,0,,,train
IND-S03170,cascade_emergency,india_national_20k,IN-C15548-SS,substation,Agra,Uttar Pradesh,6.9721,1.3108,1.1307,3,260,1,0,8.49,0.0,0,0,0,,,train
IND-S03171,cascade_emergency,india_national_20k,IN-C19733-GEN05,generator,Āsansol,West Bengal,6.6025,1.3275,1.0674,3,22,2,6,8.48,0.00148,1331410,0,4,IN-C19731-SS|IN-C19733-SS|IN-C19755-SS|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS,0|0|0|0|0|0,val
IND-S03172,normal_operation,india_national_20k,IN-C07219-SS,substation,Chendamangalam,Kerala,1.077,1.0493,1.0075,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S03173,normal_operation,india_national_20k,IN-C05538-GEN09,generator,Vijayapura,Karnataka,1.0097,0.9806,1.0069,0,50,1,0,0.0,0.0,0,0,0,,,test
IND-S03174,normal_operation,india_national_20k,IN-C05536-GEN07,generator,Davangere,Karnataka,1.1806,1.0154,1.003,0,49,1,0,0.0,0.0,0,0,0,,,test
IND-S03175,line_outage,india_national_20k,IN-C19732-GEN04,generator,Siliguri,West Bengal,2.1389,1.2858,1.0043,2,17,1,0,0.0,0.0,0,0,0,,,val
IND-S03176,cascade_emergency,india_national_20k,IN-C12576-SS,substation,Murugampālaiyam,Tamil Nadu,4.8883,1.5923,1.1743,5,10,3,109,11.87,0.02736,8633274,0,0,IN-TAM-HUB|IN-C12364-SS|IN-C12390-SS|IN-C12393-SS|IN-C12401-SS|IN-C12474-SS|IN-C12603-SS|IN-C14168-SS|IN-C14310-SS|IN-C12342-SS|IN-C12343-SS|IN-C12344-SS,0|0|0|0|0|0|0|0|0|1|1|1,train
IND-S03177,transformer_overload,india_national_20k,IN-C15612-FD011,feeder,Tāndā,Uttar Pradesh,5.354,1.2716,1.0606,0,6,3,7,0.25,0.00125,172719,0,4,IN-C15612-SS|IN-C15612-TR01|IN-C15612-FD011|IN-UTT-HUB|IN-C19438-SS|IN-C19462-SS|IN-C19475-SS,0|0|0|0|1|1|1,train
IND-S03178,line_outage,india_national_20k,IN-C13725-SS,substation,Alagiyamanavālapuram,Tamil Nadu,1.6203,1.213,1.0202,1,8,1,0,0.0,0.0,0,0,0,,,train
IND-S03179,line_outage,india_national_20k,IN-C12391-SS,substation,Mayiladuthurai,Tamil Nadu,1.8724,1.1926,1.0263,1,260,1,0,0.0,0.0,0,0,0,,,train
IND-S03180,high_demand,india_national_20k,IN-C10425-SS,substation,Bhubaneswar,Odisha,2.1531,1.4107,1.0241,1,86,2,2,8.5,0.00112,885363,0,2,IN-ODI-HUB|IN-C10425-SS,0|0,train
IND-S03181,transformer_overload,india_national_20k,IN-C15546-FD021,feeder,Kanpur,Uttar Pradesh,5.2494,1.1584,1.0678,1,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03182,high_demand,india_national_20k,IN-C03058-GEN01,generator,Delhi,Delhi,2.6112,1.5487,1.0233,0,21,4,92,10.87,0.01389,27119029,0,3,IN-NR-HUB|IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-DEL-HUB|IN-C03058-SS|IN-C10362-SS|IN-JHA-HUB|IN-C04828-SS|IN-KAR-HUB|IN-C05537-SS,0|0|0|0|0|0|0|0|1|1|1|1,train
IND-S03183,high_demand,india_national_20k,IN-C07868-FD011,feeder,Murwāra,Madhya Pradesh,2.4563,1.4259,1.083,0,7,2,3,8.73,0.00142,221883,0,3,IN-C07868-SS|IN-C07868-TR01|IN-C07868-FD011,0|0|0,train
IND-S03184,normal_operation,india_national_20k,IN-MAD-HUB-GEN,generator,Madhya Pradesh Hub Generation,Madhya Pradesh,1.172,0.9226,1.0002,0,175,1,0,0.0,0.0,0,0,0,,,train
IND-S03185,normal_operation,india_national_20k,IN-C03791-SS,substation,Gurugram,Haryana,1.0927,0.9298,1.0086,0,67,1,0,0.0,0.0,0,0,0,,,train
IND-S03186,high_demand,india_national_20k,IN-C15555-FD011,feeder,Morādābād,Uttar Pradesh,2.7822,1.3224,1.0214,0,8,2,3,0.17,0.00279,721139,0,3,IN-C15555-SS|IN-C15555-TR01|IN-C15555-FD011,0|0|0,train
IND-S03187,transformer_overload,india_national_20k,IN-C07092-SS,substation,Alengād,Kerala,2.6336,1.2079,1.0224,1,7,1,0,0.0,0.0,0,0,0,,,train
IND-S03188,line_outage,india_national_20k,IN-C12394-FD011,feeder,Idaiyarpālaiyam,Tamil Nadu,1.5505,1.2166,1.0277,1,6,1,0,0.0,0.0,0,0,0,,,train
IND-S03189,line_outage,india_national_20k,IN-C07467-SS,substation,Kūttāli,Kerala,1.3893,1.0998,1.0528,2,3,1,0,0.0,0.0,0,0,0,,,train
IND-S03190,normal_operation,india_national_20k,IN-C07045-FD021,feeder,Kanayannur,Kerala,1.1213,1.0176,0.9857,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S03191,transformer_overload,india_national_20k,IN-C11057-GEN08,generator,Mohali,Punjab,3.171,1.1934,1.0656,1,22,1,0,0.0,0.0,0,0,0,,,train
IND-S03192,normal_operation,india_national_20k,IN-C15783-SS,substation,Pukhrāyān,Uttar Pradesh,1.0075,1.0298,1.019,0,7,1,0,0.0,0.0,0,0,0,,,train
IND-S03193,high_demand,india_national_20k,IN-C19729-GEN01,generator,Kolkata,West Bengal,2.733,1.2633,1.0203,1,26,3,6,0.29,0.00488,5807089,0,3,IN-WES-HUB|IN-C19729-SS|IN-C19730-SS|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS,0|0|0|1|1|1,val
IND-S03194,line_outage,india_national_20k,IN-C11052-GEN03,generator,Jalandhar,Punjab,1.8259,1.2031,1.027,1,24,1,0,0.0,0.0,0,0,0,,,train
IND-S03195,normal_operation,india_national_20k,IN-C03824-SS,substation,Panipat Taraf Ansar,Haryana,1.1985,0.9192,0.993,0,22,1,0,0.0,0.0,0,0,0,,,train
IND-S03196,transformer_overload,india_national_20k,IN-C19730-GEN02,generator,Howrah,West Bengal,2.9218,1.194,1.0034,1,27,3,6,0.25,0.00365,5807089,0,3,IN-WES-HUB|IN-C19729-SS|IN-C19730-SS|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS,0|0|0|1|1|1,val
IND-S03197,heatwave,india_national_20k,IN-C11622-SS,substation,Dīg,Rajasthan,2.8603,1.2193,1.2179,0,9,1,0,8.51,0.0,0,0,0,,,train
IND-S03198,high_demand,india_national_20k,IN-C19742-FD021,feeder,Bārāsat,West Bengal,1.7463,1.3715,1.0469,0,6,1,0,8.4,0.0,0,0,0,,,val
IND-S03199,heatwave,india_national_20k,IN-C09286-FD021,feeder,Pimpri-Chinchwad,Maharashtra,1.5323,1.2026,1.087,2,10,2,2,0.08,0.00104,0,0,2,IN-C09286-TR02|IN-C09286-FD021,0|0,train
IND-S03200,normal_operation,india_national_20k,IN-C07250-SS,substation,Kumārapuram,Kerala,1.0155,1.0458,0.9926,0,7,1,0,0.0,0.0,0,0,0,,,train
IND-S03201,cascade_emergency,india_national_20k,IN-C12344-SS,substation,Tirunelveli,Tamil Nadu,6.8305,1.4426,1.1394,2,260,5,92,10.81,0.00869,20073285,0,10,IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-KAR-HUB|IN-C05537-SS|IN-C05539-SS|IN-C05540-SS|IN-C10346-SS|IN-C10362-SS|IN-C11034-SS|IN-C11047-SS|IN-TAM-HUB,0|1|1|1|1|1|1|1|1|1|1|1,train
IND-S03202,cascade_emergency,india_national_20k,IN-C07053-FD011,feeder,Kanhangad,Kerala,5.7664,1.422,1.1391,1,7,8,70,10.43,0.01034,23162033,0,2,IN-KER-HUB|IN-C07053-SS|IN-ER-HUB|IN-C07291-SS|IN-C07643-SS|IN-C01444-SS|IN-JHA-HUB|IN-C04828-SS|IN-C04829-SS|IN-C04830-SS|IN-C04832-SS|IN-C10346-SS,0|0|1|1|1|2|2|2|2|2|2|2,train
IND-S03203,line_outage,india_national_20k,IN-C07048-GEN04,generator,Kozhikode,Kerala,1.2825,1.125,1.009,4,29,1,0,0.0,0.0,0,0,0,,,train
IND-S03204,heatwave,india_national_20k,IN-C19768-SS,substation,Hālīsahar,West Bengal,1.9779,1.3202,1.0857,1,16,1,0,8.38,0.0,0,0,0,,,val
IND-S03205,line_outage,india_national_20k,IN-C12344-SS,substation,Tirunelveli,Tamil Nadu,2.2812,1.0769,1.0449,1,260,1,0,0.0,0.0,0,0,0,,,train
IND-S03206,normal_operation,india_national_20k,IN-C01214-SS,substation,Sarupathar,Assam,1.1171,0.9494,0.9908,0,3,1,0,0.0,0.0,0,0,0,,,val
IND-S03207,normal_operation,india_national_20k,IN-C10281-SS,substation,Moirāng,Manipur,1.1635,0.8637,1.0095,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S03208,high_demand,india_national_20k,IN-C09284-FD021,feeder,Nagpur,Maharashtra,1.5725,1.5271,1.0582,0,10,2,3,8.95,0.00291,2405665,0,3,IN-C09284-SS|IN-C09284-TR02|IN-C09284-FD021,0|0|0,train
IND-S03209,cascade_emergency,india_national_20k,IN-C15823-SS,substation,Parīchhatgarh,Uttar Pradesh,7.6363,1.5488,1.0662,2,13,1,0,8.86,0.0,0,0,0,,,train
IND-S03210,transformer_overload,india_national_20k,IN-C15548-FD011,feeder,Agra,Uttar Pradesh,3.4809,1.0163,1.0332,0,10,2,3,0.16,0.0028,1430055,0,3,IN-C15548-SS|IN-C15548-TR01|IN-C15548-FD011,0|0|0,train
IND-S03211,line_outage,india_national_20k,IN-C12343-GEN04,generator,Madurai,Tamil Nadu,1.2459,1.0531,1.0338,4,80,1,0,0.0,0.0,0,0,0,,,train
IND-S03212,line_outage,india_national_20k,IN-C09286-GEN05,generator,Pimpri-Chinchwad,Maharashtra,2.3867,1.2019,1.0482,3,44,5,23,0.8,0.00516,7997033,0,5,IN-WR-HUB|IN-MAH-HUB|IN-C09286-SS|IN-C09288-SS|IN-C09950-SS|IN-ER-HUB|IN-NER-HUB|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS|IN-C10362-SS|IN-C10384-SS,0|0|0|0|0|1|1|2|2|2|2|2,train
IND-S03213,heatwave,india_national_20k,IN-C15556-FD011,feeder,Gorakhpur,Uttar Pradesh,3.3005,1.185,1.1962,0,8,2,3,8.53,0.00302,674246,0,3,IN-C15556-SS|IN-C15556-TR01|IN-C15556-FD011,0|0|0,train
IND-S03214,normal_operation,india_national_20k,IN-C09284-FD011,feeder,Nagpur,Maharashtra,1.1365,0.9468,0.9936,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S03215,high_demand,india_national_20k,IN-C11589-FD011,feeder,Bānswāra,Rajasthan,2.3743,1.4085,1.0765,1,5,1,0,8.57,0.0,0,0,0,,,train
IND-S03216,normal_operation,india_national_20k,IN-C09285-GEN04,generator,Thāne,Maharashtra,1.1447,0.9098,0.9856,0,43,1,0,0.0,0.0,0,0,0,,,train
IND-S03217,cascade_emergency,india_national_20k,IN-C15547-FD012,feeder,Lucknow,Uttar Pradesh,7.0922,1.536,1.1759,3,10,7,991,33.49,0.20046,68531995,0,4,IN-NR-HUB|IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-KER-HUB|IN-C07054-SS|IN-C10346-SS|IN-C10362-SS|IN-C15547-SS|IN-C15600-SS|IN-C15547-TR01,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S03218,cascade_emergency,india_national_20k,IN-C12477-SS,substation,Pallipalayam,Tamil Nadu,4.1312,1.5751,1.148,4,4,8,1200,36.81,0.19036,56392732,0,0,IN-C19755-SS|IN-C19766-SS|IN-C19864-SS|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-WES-HUB|IN-C19733-SS|IN-C10362-SS|IN-C10346-SS|IN-C10360-SS|IN-C15523-SS,0|0|0|1|1|1|1|1|2|2|2|2,train
IND-S03219,cascade_emergency,india_national_20k,IN-C00020-GEN04,generator,Guntur,Andhra Pradesh,7.8721,1.4159,1.163,5,40,2,5,8.96,0.0001,166437,0,5,IN-AND-HUB|IN-C00037-SS|IN-C00715-SS|IN-C00747-SS|IN-C00866-SS,0|0|0|0|0,test
IND-S03220,line_outage,india_national_20k,IN-C02528-GEN04,generator,Bilāspur,Chhattisgarh,2.2798,1.1938,1.0368,2,25,1,0,0.0,0.0,0,0,0,,,train
IND-S03221,line_outage,india_national_20k,IN-C19733-GEN05,generator,Āsansol,West Bengal,2.322,1.1578,1.0485,3,22,2,6,0.15,0.00097,1331410,0,4,IN-C19731-SS|IN-C19733-SS|IN-C19755-SS|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS,0|0|0|0|0|0,val
IND-S03222,heatwave,india_national_20k,IN-C01148-SS,substation,Margherita,Assam,1.9019,1.3112,1.0888,1,4,1,0,8.4,0.0,0,0,0,,,val
IND-S03223,line_outage,india_national_20k,IN-C15553-GEN08,generator,Alīgarh,Uttar Pradesh,1.6104,1.0506,1.0005,2,116,1,0,0.0,0.0,0,0,0,,,train
IND-S03224,line_outage,india_national_20k,IN-C03316-FD011,feeder,Ankleshwar,Gujarat,2.4129,1.2363,1.0069,4,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03225,normal_operation,india_national_20k,IN-C12348-GEN09,generator,Erode,Tamil Nadu,1.0153,0.9173,1.01,0,73,1,0,0.0,0.0,0,0,0,,,train
IND-S03226,heatwave,india_national_20k,IN-C00020-SS,substation,Guntur,Andhra Pradesh,1.9039,1.3836,1.0977,2,150,2,5,8.66,0.0001,166437,0,5,IN-AND-HUB|IN-C00037-SS|IN-C00715-SS|IN-C00747-SS|IN-C00866-SS,0|0|0|0|0,test
IND-S03227,normal_operation,india_national_20k,IN-C15592-SS,substation,Deoria,Uttar Pradesh,1.0123,0.9572,1.0077,0,260,1,0,0.0,0.0,0,0,0,,,train
IND-S03228,normal_operation,india_national_20k,IN-C11579-SS,substation,Sawai Madhopur,Rajasthan,1.0668,1.0167,1.0119,0,5,1,0,0.0,0.0,0,0,0,,,train
IND-S03229,heatwave,india_national_20k,IN-C08360-SS,substation,Achalganj,Madhya Pradesh,3.1451,1.339,1.133,0,3,1,0,8.57,0.0,0,0,0,,,train
IND-S03230,normal_operation,india_national_20k,IN-C01438-SS,substation,Bakhtiarpur,Bihar,1.0503,0.9099,1.0171,0,5,1,0,0.0,0.0,0,0,0,,,val
IND-S03231,cascade_emergency,india_national_20k,IN-C03058-GEN01,generator,Delhi,Delhi,8.7138,1.512,1.1148,5,21,5,121,11.69,0.01793,22488008,0,3,IN-NR-HUB|IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-C00037-SS|IN-C00715-SS|IN-C00747-SS|IN-C00866-SS|IN-DEL-HUB|IN-C03058-SS|IN-KER-HUB,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S03232,cascade_emergency,india_national_20k,IN-C03286-GEN07,generator,Bilimora,Gujarat,4.1615,1.3799,1.1125,3,24,5,53,9.7,0.00406,12734842,0,3,IN-WR-HUB|IN-SR-HUB|IN-NER-HUB|IN-GUJ-HUB|IN-C03285-SS|IN-C11034-SS|IN-C11047-SS|IN-C01444-SS|IN-C10290-SS|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS,0|0|1|1|1|1|1|2|2|2|2|2,train
IND-S03233,cascade_emergency,india_national_20k,IN-C10431-GEN08,generator,Sambalpur,Odisha,6.6206,1.3481,1.0852,4,25,2,2,8.51,0.00036,189366,0,2,IN-ODI-HUB|IN-C10431-SS,0|0,train
IND-S03234,heatwave,india_national_20k,IN-C02530-FD011,feeder,Rāj-Nāndgaon,Chhattisgarh,2.7119,1.3897,1.1932,2,7,2,3,9.01,0.00114,163114,0,3,IN-C02530-SS|IN-C02530-TR01|IN-C02530-FD011,0|0|0,train
IND-S03235,line_outage,india_national_20k,IN-C04484-SS,substation,Srinagar,Jammu and Kashmir,1.3416,1.1886,1.0304,4,61,1,0,0.0,0.0,0,0,0,,,train
