scenario_id,initiating_city,initiating_state,cascade_risk_pct,topology_structure,transformers_before,transformers_after,reserve_margin_pct,n_minus_1_secure,estimated_loss_reduction_pct,estimated_capex_reduction_pct,dispatch_action
IND-S00000,Murwāra,Madhya Pradesh,8.52,ring-main,15,13,22.5,False,4.24,11.16,Reconfigure ties; balance 13 transformer banks
IND-S02758,West Bengal Hub Generation,West Bengal,8.54,parallel-bank,15,13,27.6,True,5.13,11.99,Reconfigure ties; balance 13 transformer banks
IND-S02759,Kāmārhāti,West Bengal,8.44,sectionalized-ring,15,13,20.7,True,3.84,11.05,Reconfigure ties; balance 13 transformer banks
IND-S02760,Muktsar,Punjab,0.0,ring-main,15,13,17.6,False,5.07,11.3,Reconfigure ties; balance 13 transformer banks
IND-S02761,Dombivali,Maharashtra,10.35,double-bus,15,13,19.8,True,4.06,12.53,Reconfigure ties; balance 13 transformer banks
IND-S02762,Pimpri-Chinchwad,Maharashtra,8.83,meshed-N-1,15,13,16.4,True,4.13,11.41,Reconfigure ties; balance 13 transformer banks
IND-S02763,Rānipet,Tamil Nadu,0.0,radial-spur,15,13,17.8,False,4.49,11.69,Reconfigure ties; balance 13 transformer banks
IND-S02764,Kōttakkal,Kerala,0.0,parallel-bank,15,13,26.9,True,5.38,11.41,Reconfigure ties; balance 13 transformer banks
IND-S02765,Palakollu,Andhra Pradesh,8.83,sectionalized-ring,15,13,22.0,True,3.24,12.29,Reconfigure ties; balance 13 transformer banks
IND-S02766,Hisar,Haryana,0.0,ring-main,15,13,20.5,False,5.4,11.55,Reconfigure ties; balance 13 transformer banks
IND-S02767,Kolkata,West Bengal,9.31,double-bus,15,13,22.9,True,3.56,11.26,Reconfigure ties; balance 13 transformer banks
IND-S02768,Ambattur,Tamil Nadu,0.0,meshed-N-1,15,13,26.3,True,5.11,12.1,Reconfigure ties; balance 13 transformer banks
IND-S02769,Belagavi,Karnataka,9.02,radial-spur,15,13,16.1,False,2.04,11.46,Reconfigure ties; balance 13 transformer banks
IND-S02770,Guntur,Andhra Pradesh,0.13,parallel-bank,15,13,16.0,True,1.81,10.28,Reconfigure ties; balance 13 transformer banks
IND-S02771,Lakhīmpur,Uttar Pradesh,0.16,sectionalized-ring,15,13,19.1,True,5.76,10.09,Reconfigure ties; balance 13 transformer banks
IND-S02772,Jagādhri,Haryana,0.0,ring-main,15,13,20.1,False,3.27,10.13,Reconfigure ties; balance 13 transformer banks
IND-S02773,Perintalmanna,Kerala,0.0,double-bus,15,13,22.3,True,3.08,11.13,Reconfigure ties; balance 13 transformer banks
IND-S02774,Prayagraj,Uttar Pradesh,0.18,meshed-N-1,15,13,22.9,True,5.14,12.01,Reconfigure ties; balance 13 transformer banks
IND-S02775,Karīmnagar,Telangana,0.0,radial-spur,15,13,19.5,False,5.04,10.97,Reconfigure ties; balance 13 transformer banks
IND-S02776,Nashik,Maharashtra,9.43,parallel-bank,15,13,12.0,True,2.16,11.09,Reconfigure ties; balance 13 transformer banks
IND-S02777,Tālīkota,Karnataka,8.88,sectionalized-ring,15,13,19.9,True,2.07,11.85,Reconfigure ties; balance 13 transformer banks
IND-S02778,Rajpura,Punjab,8.56,ring-main,15,13,18.4,False,5.59,11.0,Reconfigure ties; balance 13 transformer banks
IND-S02779,Morādābād,Uttar Pradesh,8.88,double-bus,15,13,24.4,True,2.88,10.41,Reconfigure ties; balance 13 transformer banks
IND-S02780,Salem,Tamil Nadu,8.61,meshed-N-1,15,13,33.7,True,4.46,10.72,Reconfigure ties; balance 13 transformer banks
IND-S02781,Jammu and Kashmir Hub Generation,Jammu and Kashmir,0.0,radial-spur,15,13,16.4,False,3.73,11.74,Reconfigure ties; balance 13 transformer banks
IND-S02782,Siliguri,West Bengal,0.0,parallel-bank,15,13,22.7,True,3.91,11.9,Reconfigure ties; balance 13 transformer banks
IND-S02783,Jodhpur,Rajasthan,8.58,sectionalized-ring,15,13,20.0,True,2.37,12.29,Reconfigure ties; balance 13 transformer banks
IND-S02784,Bhawānipatna,Odisha,0.0,ring-main,15,13,17.4,False,4.65,12.3,Reconfigure ties; balance 13 transformer banks
IND-S02785,Nagalapuram,Andhra Pradesh,8.7,double-bus,15,13,17.4,True,3.25,11.51,Reconfigure ties; balance 13 transformer banks
IND-S02786,Saugor,Madhya Pradesh,8.54,meshed-N-1,15,13,21.7,True,5.1,10.51,Reconfigure ties; balance 13 transformer banks
IND-S02787,Dhār,Madhya Pradesh,11.68,radial-spur,15,13,24.8,False,4.14,10.97,Reconfigure ties; balance 13 transformer banks
IND-S02788,Najafgarh,Delhi,0.01,parallel-bank,15,13,25.7,True,4.27,11.16,Reconfigure ties; balance 13 transformer banks
IND-S02789,Madurai,Tamil Nadu,0.13,sectionalized-ring,15,13,13.5,True,4.97,12.27,Reconfigure ties; balance 13 transformer banks
IND-S02790,Kirāri Sulemānnagar,Delhi,8.69,ring-main,15,13,27.4,False,3.27,10.41,Reconfigure ties; balance 13 transformer banks
IND-S02791,Mhow,Madhya Pradesh,0.01,double-bus,15,13,21.8,True,4.35,11.99,Reconfigure ties; balance 13 transformer banks
IND-S02792,Gorakhpur,Uttar Pradesh,0.0,meshed-N-1,15,13,21.0,True,2.9,11.75,Reconfigure ties; balance 13 transformer banks
IND-S02793,Secunderabad,Telangana,0.01,radial-spur,15,13,19.1,False,1.2,11.22,Reconfigure ties; balance 13 transformer banks
IND-S02794,Dalhousie,Himachal Pradesh,0.0,parallel-bank,15,13,25.4,True,3.99,11.78,Reconfigure ties; balance 13 transformer banks
IND-S02795,Balāngīr,Odisha,0.12,sectionalized-ring,15,13,18.2,True,3.87,10.43,Reconfigure ties; balance 13 transformer banks
IND-S02796,Yerrabalem,Andhra Pradesh,8.59,ring-main,15,13,22.8,False,7.43,12.08,Reconfigure ties; balance 13 transformer banks
IND-S02797,Davangere,Karnataka,0.01,double-bus,15,13,22.7,True,4.69,10.95,Reconfigure ties; balance 13 transformer banks
IND-S02798,Korba,Chhattisgarh,0.12,meshed-N-1,15,13,24.4,True,3.97,9.72,Reconfigure ties; balance 13 transformer banks
IND-S02799,Bhiwāni,Haryana,0.0,radial-spur,15,13,17.4,False,3.33,11.55,Reconfigure ties; balance 13 transformer banks
IND-S02800,Delhi,Delhi,10.79,parallel-bank,15,13,20.3,True,5.06,12.78,Reconfigure ties; balance 13 transformer banks
IND-S02801,Kota,Rajasthan,0.0,sectionalized-ring,15,13,20.5,True,4.07,10.58,Reconfigure ties; balance 13 transformer banks
IND-S02802,Rajasthan Hub Generation,Rajasthan,8.64,ring-main,15,13,12.0,False,5.44,11.45,Reconfigure ties; balance 13 transformer banks
IND-S02803,Kolkata,West Bengal,11.93,double-bus,15,13,19.0,True,4.24,11.69,Reconfigure ties; balance 13 transformer banks
IND-S02804,Pālanpur,Gujarat,8.94,meshed-N-1,15,13,24.4,True,5.24,10.9,Reconfigure ties; balance 13 transformer banks
IND-S02805,Bhiwandi,Maharashtra,9.65,radial-spur,15,13,20.0,False,2.61,11.22,Reconfigure ties; balance 13 transformer banks
IND-S02806,Coimbatore,Tamil Nadu,0.0,parallel-bank,15,13,25.3,True,2.98,11.78,Reconfigure ties; balance 13 transformer banks
IND-S02807,Brahmapur,Odisha,0.07,sectionalized-ring,15,13,24.5,True,3.2,11.68,Reconfigure ties; balance 13 transformer banks
IND-S02808,Thoothukudi,Tamil Nadu,0.12,ring-main,15,13,24.6,False,4.93,11.67,Reconfigure ties; balance 13 transformer banks
IND-S02809,Akola,Maharashtra,0.1,double-bus,15,13,21.3,True,3.84,12.32,Reconfigure ties; balance 13 transformer banks
IND-S02810,Ballari,Karnataka,8.75,meshed-N-1,15,13,27.1,True,4.52,10.71,Reconfigure ties; balance 13 transformer banks
IND-S02811,Sārni,Madhya Pradesh,32.33,radial-spur,15,13,27.0,False,2.73,10.67,Reconfigure ties; balance 13 transformer banks
IND-S02812,Bagbera,Jharkhand,8.35,parallel-bank,15,13,22.7,True,2.89,11.06,Reconfigure ties; balance 13 transformer banks
IND-S02813,Nashik,Maharashtra,8.47,sectionalized-ring,15,13,20.1,True,2.14,12.38,Reconfigure ties; balance 13 transformer banks
IND-S02814,Salem,Tamil Nadu,0.0,ring-main,15,13,24.2,False,2.71,11.59,Reconfigure ties; balance 13 transformer banks
IND-S02815,Thāna Bhawan,Uttar Pradesh,0.4,double-bus,15,13,20.4,True,2.42,12.09,Reconfigure ties; balance 13 transformer banks
IND-S02816,Ludhiana,Punjab,0.09,meshed-N-1,15,13,14.0,True,3.3,11.96,Reconfigure ties; balance 13 transformer banks
IND-S02817,Bengaluru,Karnataka,8.82,radial-spur,15,13,21.2,False,3.5,10.97,Reconfigure ties; balance 13 transformer banks
IND-S02818,Durgapur,West Bengal,8.69,parallel-bank,15,13,25.2,True,3.44,11.48,Reconfigure ties; balance 13 transformer banks
IND-S02819,Loni,Uttar Pradesh,0.0,sectionalized-ring,15,13,19.0,True,3.8,11.53,Reconfigure ties; balance 13 transformer banks
IND-S02820,Pimpri-Chinchwad,Maharashtra,0.01,ring-main,15,13,24.3,False,5.01,12.24,Reconfigure ties; balance 13 transformer banks
IND-S02821,Ambattur,Tamil Nadu,8.91,double-bus,15,13,24.6,True,3.76,11.64,Reconfigure ties; balance 13 transformer banks
IND-S02822,Mathura,Uttar Pradesh,0.0,meshed-N-1,15,13,18.3,True,5.35,11.26,Reconfigure ties; balance 13 transformer banks
IND-S02823,Rāghogarh,Madhya Pradesh,8.87,radial-spur,15,13,20.6,False,4.07,12.11,Reconfigure ties; balance 13 transformer banks
IND-S02824,Indore,Madhya Pradesh,10.9,parallel-bank,15,13,22.9,True,4.41,11.32,Reconfigure ties; balance 13 transformer banks
IND-S02825,Bidar,Karnataka,0.0,sectionalized-ring,15,13,29.0,True,2.12,10.43,Reconfigure ties; balance 13 transformer banks
IND-S02826,Pimpri,Maharashtra,9.87,ring-main,15,13,20.7,False,3.58,11.61,Reconfigure ties; balance 13 transformer banks
IND-S02827,Tirupati,Andhra Pradesh,8.58,double-bus,15,13,22.2,True,4.24,10.68,Reconfigure ties; balance 13 transformer banks
IND-S02828,Dehradun,Uttarakhand,0.08,meshed-N-1,15,13,26.4,True,4.83,11.37,Reconfigure ties; balance 13 transformer banks
IND-S02829,Thoothukudi,Tamil Nadu,0.07,radial-spur,15,13,23.0,False,3.01,11.21,Reconfigure ties; balance 13 transformer banks
IND-S02830,Pune,Maharashtra,9.02,parallel-bank,15,13,26.2,True,4.84,11.01,Reconfigure ties; balance 13 transformer banks
IND-S02831,Kalyān,Maharashtra,0.0,sectionalized-ring,15,13,24.2,True,2.43,10.47,Reconfigure ties; balance 13 transformer banks
IND-S02832,Pimpri,Maharashtra,9.53,ring-main,15,13,14.2,False,2.95,11.41,Reconfigure ties; balance 13 transformer banks
IND-S02833,Bhusawal,Maharashtra,0.0,double-bus,15,13,17.3,True,4.13,11.12,Reconfigure ties; balance 13 transformer banks
IND-S02834,Jāmkhed,Maharashtra,0.0,meshed-N-1,15,13,25.6,True,1.58,10.8,Reconfigure ties; balance 13 transformer banks
IND-S02835,Tamil Nadu Hub Generation,Tamil Nadu,0.0,radial-spur,15,13,16.0,False,3.12,11.65,Reconfigure ties; balance 13 transformer banks
IND-S02836,Bihār Sharīf,Bihar,0.0,parallel-bank,15,13,22.8,True,4.51,11.41,Reconfigure ties; balance 13 transformer banks
IND-S02837,Hodal,Haryana,0.0,sectionalized-ring,15,13,20.4,True,4.13,10.89,Reconfigure ties; balance 13 transformer banks
IND-S02838,Ariyalūrtirukkai,Tamil Nadu,0.0,ring-main,15,13,20.7,False,2.48,11.48,Reconfigure ties; balance 13 transformer banks
IND-S02839,Meerut,Uttar Pradesh,0.47,double-bus,15,13,20.2,True,3.17,11.34,Reconfigure ties; balance 13 transformer banks
IND-S02840,Tiruppur,Tamil Nadu,9.85,meshed-N-1,15,13,23.3,True,3.64,10.22,Reconfigure ties; balance 13 transformer banks
IND-S02841,Begusarai,Bihar,0.0,radial-spur,15,13,22.9,False,4.92,11.64,Reconfigure ties; balance 13 transformer banks
IND-S02842,Satna,Madhya Pradesh,0.0,parallel-bank,15,13,17.1,True,3.91,12.38,Reconfigure ties; balance 13 transformer banks
IND-S02843,Achākpur,Uttar Pradesh,0.0,sectionalized-ring,15,13,30.3,True,4.97,11.64,Reconfigure ties; balance 13 transformer banks
IND-S02844,Ahmedabad,Gujarat,0.5,ring-main,15,13,17.0,False,2.46,11.25,Reconfigure ties; balance 13 transformer banks
IND-S02845,Pimpri,Maharashtra,0.12,double-bus,15,13,19.0,True,2.95,12.12,Reconfigure ties; balance 13 transformer banks
IND-S02846,Bareilly,Uttar Pradesh,9.33,meshed-N-1,15,13,22.6,True,3.69,12.4,Reconfigure ties; balance 13 transformer banks
IND-S02847,Mumbai,Maharashtra,8.75,radial-spur,15,13,24.4,False,3.39,11.76,Reconfigure ties; balance 13 transformer banks
IND-S02848,Hānsi,Haryana,0.0,parallel-bank,15,13,18.0,True,3.34,11.28,Reconfigure ties; balance 13 transformer banks
IND-S02849,Sīkar,Rajasthan,10.72,sectionalized-ring,15,13,15.1,True,4.42,10.36,Reconfigure ties; balance 13 transformer banks
IND-S02850,Kalyān,Maharashtra,0.0,ring-main,15,13,20.0,False,3.36,11.13,Reconfigure ties; balance 13 transformer banks
IND-S02851,Mumbai,Maharashtra,1.01,double-bus,15,13,22.5,True,2.21,11.73,Reconfigure ties; balance 13 transformer banks
IND-S02852,Rāichūr,Karnataka,10.06,meshed-N-1,15,13,12.0,True,4.0,12.91,Reconfigure ties; balance 13 transformer banks
IND-S02853,Atāil,Haryana,9.02,radial-spur,15,13,23.1,False,3.06,11.43,Reconfigure ties; balance 13 transformer banks
IND-S02854,Budhni,Madhya Pradesh,9.05,parallel-bank,15,13,25.1,True,3.34,10.58,Reconfigure ties; balance 13 transformer banks
IND-S02855,Bokāro,Jharkhand,9.02,sectionalized-ring,15,13,24.1,True,2.94,12.27,Reconfigure ties; balance 13 transformer banks
IND-S02856,Varanasi,Uttar Pradesh,30.25,ring-main,15,13,18.9,False,3.36,11.23,Reconfigure ties; balance 13 transformer banks
IND-S02857,Mango,Jharkhand,0.0,double-bus,15,13,20.3,True,2.5,12.02,Reconfigure ties; balance 13 transformer banks
IND-S02858,Bharatpur,Rajasthan,0.0,meshed-N-1,15,13,13.8,True,4.54,11.22,Reconfigure ties; balance 13 transformer banks
IND-S02859,Balasore,Odisha,0.0,radial-spur,15,13,17.5,False,2.87,10.78,Reconfigure ties; balance 13 transformer banks
IND-S02860,Kizhuppillikkara,Kerala,9.04,parallel-bank,15,13,15.7,True,4.67,11.74,Reconfigure ties; balance 13 transformer banks
IND-S02861,Gevrai,Maharashtra,8.52,sectionalized-ring,15,13,18.4,True,5.07,9.82,Reconfigure ties; balance 13 transformer banks
IND-S02862,Varanasi,Uttar Pradesh,12.05,ring-main,15,13,23.9,False,4.56,11.33,Reconfigure ties; balance 13 transformer banks
IND-S02863,Jodhpur,Rajasthan,8.83,double-bus,15,13,20.7,True,3.2,11.66,Reconfigure ties; balance 13 transformer banks
IND-S02864,Bhopal,Madhya Pradesh,10.65,meshed-N-1,15,13,24.9,True,3.29,10.06,Reconfigure ties; balance 13 transformer banks
IND-S02865,Morādābād,Uttar Pradesh,0.0,radial-spur,15,13,23.4,False,3.58,11.24,Reconfigure ties; balance 13 transformer banks
IND-S02866,Chāpra,Bihar,0.0,parallel-bank,15,13,26.8,True,3.62,12.64,Reconfigure ties; balance 13 transformer banks
IND-S02867,Durgapur,West Bengal,0.15,sectionalized-ring,15,13,28.3,True,2.27,11.74,Reconfigure ties; balance 13 transformer banks
IND-S02868,Murwāra,Madhya Pradesh,0.0,ring-main,15,13,25.9,False,3.43,11.31,Reconfigure ties; balance 13 transformer banks
IND-S02869,Lucknow,Uttar Pradesh,0.0,double-bus,15,13,23.4,True,3.99,12.84,Reconfigure ties; balance 13 transformer banks
IND-S02870,Dhule,Maharashtra,0.0,meshed-N-1,15,13,16.7,True,3.48,10.42,Reconfigure ties; balance 13 transformer banks
IND-S02871,Shivpuri,Madhya Pradesh,0.0,radial-spur,15,13,22.3,False,1.39,11.12,Reconfigure ties; balance 13 transformer banks
IND-S02872,Puducherry,Puducherry,33.6,parallel-bank,15,13,19.9,True,3.68,11.54,Reconfigure ties; balance 13 transformer banks
IND-S02873,Panruti,Tamil Nadu,0.0,sectionalized-ring,15,13,25.8,True,3.52,12.08,Reconfigure ties; balance 13 transformer banks
IND-S02874,Faridabad,Haryana,0.17,ring-main,15,13,17.3,False,1.82,11.57,Reconfigure ties; balance 13 transformer banks
IND-S02875,Kota,Rajasthan,0.0,double-bus,15,13,26.7,True,5.0,10.51,Reconfigure ties; balance 13 transformer banks
IND-S02876,Kallakurichi,Tamil Nadu,8.85,meshed-N-1,15,13,23.8,True,5.74,11.41,Reconfigure ties; balance 13 transformer banks
IND-S02877,Bhetia,Jharkhand,0.0,radial-spur,15,13,15.2,False,4.45,10.13,Reconfigure ties; balance 13 transformer banks
IND-S02878,Shivamogga,Karnataka,0.14,parallel-bank,15,13,21.8,True,6.0,10.9,Reconfigure ties; balance 13 transformer banks
IND-S02879,Amarāvādgi,Karnataka,0.0,sectionalized-ring,15,13,22.2,True,3.73,10.43,Reconfigure ties; balance 13 transformer banks
IND-S02880,Patuvilāyi,Kerala,0.2,ring-main,15,13,12.0,False,2.81,13.02,Reconfigure ties; balance 13 transformer banks
IND-S02881,Nagpur,Maharashtra,8.92,double-bus,15,13,29.2,True,3.95,12.05,Reconfigure ties; balance 13 transformer banks
IND-S02882,Warangal,Telangana,0.0,meshed-N-1,15,13,23.1,True,3.06,12.12,Reconfigure ties; balance 13 transformer banks
IND-S02883,Lucknow,Uttar Pradesh,9.08,radial-spur,15,13,21.5,False,5.05,10.38,Reconfigure ties; balance 13 transformer banks
IND-S02884,Arandiya,Madhya Pradesh,9.02,parallel-bank,15,13,25.0,True,2.75,12.01,Reconfigure ties; balance 13 transformer banks
IND-S02885,Jagtiāl,Telangana,8.8,sectionalized-ring,15,13,24.8,True,1.2,11.25,Reconfigure ties; balance 13 transformer banks
IND-S02886,Gudivāda,Andhra Pradesh,0.0,ring-main,15,13,20.7,False,3.17,11.69,Reconfigure ties; balance 13 transformer banks
IND-S02887,Shāhpura,Rajasthan,8.69,double-bus,15,13,19.6,True,1.84,10.8,Reconfigure ties; balance 13 transformer banks
IND-S02888,Gurugram,Haryana,0.0,meshed-N-1,15,13,21.5,True,3.98,11.64,Reconfigure ties; balance 13 transformer banks
IND-S02889,Daudnagar,Bihar,0.0,radial-spur,15,13,19.8,False,3.98,11.71,Reconfigure ties; balance 13 transformer banks
IND-S02890,Bengaluru,Karnataka,0.0,parallel-bank,15,13,21.5,True,4.72,10.76,Reconfigure ties; balance 13 transformer banks
IND-S02891,Prayagraj,Uttar Pradesh,1.15,sectionalized-ring,15,13,21.2,True,5.17,10.86,Reconfigure ties; balance 13 transformer banks
IND-S02892,Varanasi,Uttar Pradesh,9.11,ring-main,15,13,17.3,False,3.73,11.89,Reconfigure ties; balance 13 transformer banks
IND-S02893,Hāthras,Uttar Pradesh,0.0,double-bus,15,13,13.5,True,3.79,10.52,Reconfigure ties; balance 13 transformer banks
IND-S02894,Chennai,Tamil Nadu,0.0,meshed-N-1,15,13,21.7,True,3.39,12.63,Reconfigure ties; balance 13 transformer banks
IND-S02895,Hamīrgarh,Rajasthan,8.68,radial-spur,15,13,25.3,False,4.83,9.61,Reconfigure ties; balance 13 transformer banks
IND-S02896,Adoni,Andhra Pradesh,0.09,parallel-bank,15,13,23.4,True,2.42,11.31,Reconfigure ties; balance 13 transformer banks
IND-S02897,Bareilly,Uttar Pradesh,0.03,sectionalized-ring,15,13,12.1,True,3.57,11.75,Reconfigure ties; balance 13 transformer banks
IND-S02898,Agra,Uttar Pradesh,0.0,ring-main,15,13,23.2,False,4.39,11.72,Reconfigure ties; balance 13 transformer banks
IND-S02899,Thoothukudi,Tamil Nadu,0.15,double-bus,15,13,28.2,True,5.75,10.75,Reconfigure ties; balance 13 transformer banks
IND-S02900,Chennai,Tamil Nadu,0.18,meshed-N-1,15,13,26.5,True,3.5,12.16,Reconfigure ties; balance 13 transformer banks
IND-S02901,Delhi,Delhi,10.59,radial-spur,15,13,24.9,False,2.9,13.15,Reconfigure ties; balance 13 transformer banks
IND-S02902,Chennai,Tamil Nadu,0.35,parallel-bank,15,13,25.8,True,4.52,10.92,Reconfigure ties; balance 13 transformer banks
IND-S02903,Ponnāni,Kerala,9.97,sectionalized-ring,15,13,21.1,True,4.17,12.45,Reconfigure ties; balance 13 transformer banks
IND-S02904,Thāne,Maharashtra,12.04,ring-main,15,13,32.4,False,3.42,10.48,Reconfigure ties; balance 13 transformer banks
IND-S02905,Uttarakhand Hub Generation,Uttarakhand,8.8,double-bus,15,13,18.5,True,3.36,10.28,Reconfigure ties; balance 13 transformer banks
IND-S02906,Delhi,Delhi,8.88,meshed-N-1,15,13,22.8,True,2.7,11.25,Reconfigure ties; balance 13 transformer banks
IND-S02907,Murwāra,Madhya Pradesh,0.12,radial-spur,15,13,24.7,False,5.11,12.6,Reconfigure ties; balance 13 transformer banks
IND-S02908,Kākināda,Andhra Pradesh,0.0,parallel-bank,15,13,27.3,True,2.86,11.11,Reconfigure ties; balance 13 transformer banks
IND-S02909,Kānūru,Andhra Pradesh,0.07,sectionalized-ring,15,13,17.3,True,3.92,10.28,Reconfigure ties; balance 13 transformer banks
IND-S02910,Virār,Maharashtra,0.02,ring-main,15,13,19.9,False,5.46,11.5,Reconfigure ties; balance 13 transformer banks
IND-S02911,Bengaluru,Karnataka,0.0,double-bus,15,13,21.5,True,4.58,12.35,Reconfigure ties; balance 13 transformer banks
IND-S02912,Gandhinagar,Gujarat,8.59,meshed-N-1,15,13,20.2,True,5.32,11.53,Reconfigure ties; balance 13 transformer banks
IND-S02913,Salem,Tamil Nadu,8.51,radial-spur,15,13,27.9,False,3.89,10.75,Reconfigure ties; balance 13 transformer banks
IND-S02914,Jalgaon,Maharashtra,0.0,parallel-bank,15,13,13.2,True,2.5,12.96,Reconfigure ties; balance 13 transformer banks
IND-S02915,Delhi,Delhi,0.0,sectionalized-ring,15,13,19.2,True,4.27,11.8,Reconfigure ties; balance 13 transformer banks
IND-S02916,Najafgarh,Delhi,10.95,ring-main,15,13,27.0,False,4.45,11.93,Reconfigure ties; balance 13 transformer banks
IND-S02917,Shertallai,Kerala,0.0,double-bus,15,13,18.9,True,2.71,11.53,Reconfigure ties; balance 13 transformer banks
IND-S02918,Guntur,Andhra Pradesh,0.13,meshed-N-1,15,13,24.2,True,2.74,13.14,Reconfigure ties; balance 13 transformer banks
IND-S02919,Ludhiana,Punjab,0.21,radial-spur,15,13,26.4,False,2.79,11.42,Reconfigure ties; balance 13 transformer banks
IND-S02920,Ghāziābād,Uttar Pradesh,0.01,parallel-bank,15,13,18.1,True,1.98,11.97,Reconfigure ties; balance 13 transformer banks
IND-S02921,Kuruvattūr,Kerala,10.32,sectionalized-ring,15,13,17.3,True,3.7,11.73,Reconfigure ties; balance 13 transformer banks
IND-S02922,Indore,Madhya Pradesh,0.11,ring-main,15,13,19.8,False,2.29,11.72,Reconfigure ties; balance 13 transformer banks
IND-S02923,Umarkhed,Maharashtra,0.04,double-bus,15,13,20.9,True,2.81,11.73,Reconfigure ties; balance 13 transformer banks
IND-S02924,Aurangabad,Maharashtra,0.0,meshed-N-1,15,13,20.7,True,3.34,11.96,Reconfigure ties; balance 13 transformer banks
