scenario_id,initiating_node,timestamp,offset_minutes,load_pct,voltage_pu,frequency_hz,temperature_c,power_factor,breaker_state
IND-S03309,IN-C11570-GEN11,2026-08-29 09:30:00+00:00,15,135.0,0.9021,49.648,75.27,0.954,CLOSED
IND-S03309,IN-C11570-GEN11,2026-08-29 09:35:00+00:00,20,135.0,0.9106,49.646,73.12,0.954,CLOSED
IND-S03309,IN-C11570-GEN11,2026-08-29 09:40:00+00:00,25,135.0,0.907,49.646,76.6,0.954,CLOSED
IND-S03309,IN-C11570-GEN11,2026-08-29 09:45:00+00:00,30,135.0,0.9105,49.646,76.04,0.954,CLOSED
IND-S03309,IN-C11570-GEN11,2026-08-29 09:50:00+00:00,35,135.0,0.9135,49.644,70.97,0.954,CLOSED
IND-S03309,IN-C11570-GEN11,2026-08-29 09:55:00+00:00,40,135.0,0.8972,49.648,72.83,0.954,CLOSED
IND-S03309,IN-C11570-GEN11,2026-08-29 10:00:00+00:00,45,135.0,0.9035,49.642,74.34,0.954,CLOSED
IND-S03309,IN-C11570-GEN11,2026-08-29 10:05:00+00:00,50,135.0,0.9004,49.638,73.44,0.954,CLOSED
IND-S03309,IN-C11570-GEN11,2026-08-29 10:10:00+00:00,55,135.0,0.917,49.639,73.78,0.954,CLOSED
IND-S03309,IN-C11570-GEN11,2026-08-29 10:15:00+00:00,60,135.0,0.9167,49.639,75.14,0.954,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 11:55:00+00:00,-55,82.84,0.9852,49.856,64.14,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:00:00+00:00,-50,79.38,0.9862,49.86,62.79,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:05:00+00:00,-45,77.11,0.9941,49.859,62.71,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:10:00+00:00,-40,79.66,0.995,49.852,61.6,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:15:00+00:00,-35,82.68,0.9853,49.856,63.27,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:20:00+00:00,-30,79.76,0.9929,49.857,63.48,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:25:00+00:00,-25,80.74,0.9855,49.853,64.65,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:30:00+00:00,-20,81.9,0.9836,49.855,64.32,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:35:00+00:00,-15,82.16,0.979,49.859,64.17,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:40:00+00:00,-10,79.81,0.9854,49.86,62.19,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:45:00+00:00,-5,81.65,0.9905,49.851,65.6,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:50:00+00:00,0,81.15,0.997,49.852,63.18,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 12:55:00+00:00,5,82.59,0.9858,49.863,65.87,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:00:00+00:00,10,80.49,0.9911,49.848,62.89,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:05:00+00:00,15,81.44,0.9915,49.852,64.56,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:10:00+00:00,20,81.5,0.9873,49.858,64.26,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:15:00+00:00,25,82.4,0.9848,49.857,63.36,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:20:00+00:00,30,84.52,0.9863,49.859,65.03,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:25:00+00:00,35,77.97,0.9906,49.855,64.19,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:30:00+00:00,40,79.56,0.9884,49.857,65.55,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:35:00+00:00,45,79.99,0.9888,49.86,62.66,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:40:00+00:00,50,79.88,0.9984,49.86,63.32,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:45:00+00:00,55,77.39,0.9976,49.862,63.78,0.951,CLOSED
IND-S03310,IN-C04824-FD031,2026-08-25 13:50:00+00:00,60,79.4,0.9905,49.859,63.16,0.951,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:00:00+00:00,-55,79.53,0.992,49.884,61.16,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:05:00+00:00,-50,80.96,0.9786,49.892,64.64,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:10:00+00:00,-45,77.7,0.9853,49.893,63.38,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:15:00+00:00,-40,82.59,0.9863,49.897,65.79,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:20:00+00:00,-35,75.18,1.0036,49.894,62.27,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:25:00+00:00,-30,83.0,0.9877,49.895,64.96,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:30:00+00:00,-25,78.77,0.9948,49.895,64.41,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:35:00+00:00,-20,77.63,0.9899,49.889,63.62,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:40:00+00:00,-15,80.83,0.9884,49.894,63.71,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:45:00+00:00,-10,81.12,0.9937,49.894,63.65,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:50:00+00:00,-5,76.75,0.9921,49.891,61.4,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 11:55:00+00:00,0,79.71,0.9955,49.894,62.08,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:00:00+00:00,5,85.47,0.9793,49.892,64.26,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:05:00+00:00,10,80.18,0.9908,49.893,65.92,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:10:00+00:00,15,79.69,0.9902,49.897,64.25,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:15:00+00:00,20,79.63,0.983,49.895,63.35,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:20:00+00:00,25,81.02,0.9814,49.889,64.02,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:25:00+00:00,30,77.36,0.9885,49.896,61.8,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:30:00+00:00,35,80.63,0.9854,49.886,62.69,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:35:00+00:00,40,79.91,0.9851,49.892,63.04,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:40:00+00:00,45,79.14,0.9926,49.898,63.07,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:45:00+00:00,50,84.18,0.9844,49.886,64.09,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:50:00+00:00,55,75.91,0.994,49.891,64.74,0.987,CLOSED
IND-S03311,IN-C01380-FD021,2026-08-21 12:55:00+00:00,60,77.93,0.9975,49.893,63.25,0.987,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:00:00+00:00,-55,65.24,1.017,49.905,54.95,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:05:00+00:00,-50,67.27,1.0104,49.904,54.48,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:10:00+00:00,-45,67.29,1.0114,49.896,55.03,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:15:00+00:00,-40,71.96,0.9989,49.908,56.78,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:20:00+00:00,-35,69.78,1.0046,49.9,56.69,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:25:00+00:00,-30,71.65,0.997,49.903,56.3,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:30:00+00:00,-25,72.13,1.0073,49.902,58.14,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:35:00+00:00,-20,69.14,1.0019,49.909,55.61,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:40:00+00:00,-15,72.5,1.003,49.904,56.9,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:45:00+00:00,-10,73.44,1.0003,49.908,57.91,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:50:00+00:00,-5,75.59,0.9885,49.9,56.96,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 20:55:00+00:00,0,69.74,1.006,49.908,54.58,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:00:00+00:00,5,72.6,1.0012,49.899,58.66,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:05:00+00:00,10,68.53,1.0049,49.899,56.33,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:10:00+00:00,15,69.41,1.015,49.903,56.44,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:15:00+00:00,20,68.24,1.0031,49.904,56.79,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:20:00+00:00,25,71.75,0.9977,49.907,58.07,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:25:00+00:00,30,67.53,1.0151,49.896,56.11,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:30:00+00:00,35,70.72,1.0094,49.904,58.15,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:35:00+00:00,40,70.9,1.009,49.906,58.04,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:40:00+00:00,45,66.91,0.9999,49.901,56.16,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:45:00+00:00,50,68.39,1.0129,49.898,56.09,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:50:00+00:00,55,69.65,1.0118,49.899,54.31,0.977,CLOSED
IND-S03312,IN-C01375-GEN02,2026-08-12 21:55:00+00:00,60,69.53,1.0074,49.899,55.51,0.977,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 20:25:00+00:00,-55,73.72,0.9945,49.891,57.25,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 20:30:00+00:00,-50,78.47,0.9888,49.891,58.64,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 20:35:00+00:00,-45,80.14,0.9859,49.881,61.03,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 20:40:00+00:00,-40,76.47,0.9996,49.89,60.88,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 20:45:00+00:00,-35,75.54,0.9977,49.891,61.84,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 20:50:00+00:00,-30,78.85,0.996,49.884,59.92,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 20:55:00+00:00,-25,75.98,0.9982,49.878,61.12,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:00:00+00:00,-20,77.65,0.9931,49.883,61.67,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:05:00+00:00,-15,77.86,0.9979,49.879,60.5,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:10:00+00:00,-10,81.0,0.9817,49.879,61.18,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:15:00+00:00,-5,75.58,1.0009,49.885,58.93,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:20:00+00:00,0,77.72,1.0002,49.884,59.56,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:25:00+00:00,5,74.58,1.001,49.885,59.59,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:30:00+00:00,10,82.56,0.9808,49.877,62.45,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:35:00+00:00,15,75.32,0.9948,49.882,61.14,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:40:00+00:00,20,70.82,1.0056,49.877,60.24,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:45:00+00:00,25,79.68,0.9928,49.879,62.42,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:50:00+00:00,30,78.91,0.9902,49.876,62.1,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 21:55:00+00:00,35,82.65,0.9845,49.873,63.17,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 22:00:00+00:00,40,78.36,0.9992,49.881,61.63,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 22:05:00+00:00,45,78.26,0.9895,49.879,62.46,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 22:10:00+00:00,50,78.7,0.9926,49.878,63.06,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 22:15:00+00:00,55,78.89,0.9954,49.874,60.41,0.973,CLOSED
IND-S03313,IN-C03290-SS,2026-08-17 22:20:00+00:00,60,78.64,0.9908,49.884,59.86,0.973,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 13:55:00+00:00,-55,86.04,0.9753,49.821,62.13,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:00:00+00:00,-50,80.1,0.9915,49.826,61.73,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:05:00+00:00,-45,84.01,0.989,49.817,62.64,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:10:00+00:00,-40,78.24,0.9951,49.822,60.55,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:15:00+00:00,-35,82.77,0.9862,49.821,63.07,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:20:00+00:00,-30,82.85,0.9875,49.82,63.53,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:25:00+00:00,-25,82.62,0.981,49.818,65.21,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:30:00+00:00,-20,81.1,0.9867,49.823,61.14,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:35:00+00:00,-15,85.36,0.9874,49.828,61.46,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:40:00+00:00,-10,79.79,0.9902,49.824,61.37,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:45:00+00:00,-5,81.7,0.9866,49.823,64.55,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:50:00+00:00,0,79.34,1.0021,49.823,63.26,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 14:55:00+00:00,5,79.95,0.9861,49.828,62.55,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:00:00+00:00,10,78.51,0.99,49.824,62.61,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:05:00+00:00,15,79.41,0.9925,49.821,61.37,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:10:00+00:00,20,87.05,0.9807,49.826,65.46,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:15:00+00:00,25,79.9,0.9888,49.827,62.43,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:20:00+00:00,30,83.64,0.9902,49.833,63.69,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:25:00+00:00,35,84.95,0.9865,49.826,64.97,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:30:00+00:00,40,79.86,0.9926,49.823,61.79,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:35:00+00:00,45,77.84,0.9958,49.823,64.25,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:40:00+00:00,50,84.27,0.986,49.829,64.75,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:45:00+00:00,55,82.53,0.981,49.82,63.28,0.968,CLOSED
IND-S03314,IN-C11567-GEN08,2026-08-08 15:50:00+00:00,60,85.86,0.9879,49.83,64.63,0.968,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 20:55:00+00:00,-55,96.18,0.9641,49.783,68.78,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:00:00+00:00,-50,95.59,0.9635,49.782,64.56,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:05:00+00:00,-45,99.03,0.9594,49.787,66.54,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:10:00+00:00,-40,97.23,0.9653,49.782,67.07,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:15:00+00:00,-35,98.52,0.9617,49.774,66.02,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:20:00+00:00,-30,97.31,0.9628,49.776,69.73,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:25:00+00:00,-25,96.0,0.9683,49.778,65.96,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:30:00+00:00,-20,97.83,0.9614,49.773,68.35,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:35:00+00:00,-15,100.98,0.955,49.78,69.37,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:40:00+00:00,-10,96.1,0.97,49.782,66.72,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:45:00+00:00,-5,96.95,0.9623,49.777,67.69,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:50:00+00:00,0,101.28,0.9651,49.776,68.01,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 21:55:00+00:00,5,91.38,0.9734,49.775,66.76,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:00:00+00:00,10,101.68,0.9583,49.781,68.24,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:05:00+00:00,15,93.35,0.9679,49.778,68.25,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:10:00+00:00,20,98.56,0.9596,49.777,69.24,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:15:00+00:00,25,95.55,0.9676,49.777,64.51,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:20:00+00:00,30,96.04,0.9629,49.776,64.63,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:25:00+00:00,35,97.65,0.9657,49.774,66.17,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:30:00+00:00,40,97.25,0.9621,49.778,66.99,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:35:00+00:00,45,96.04,0.9593,49.778,67.14,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:40:00+00:00,50,95.22,0.9706,49.773,65.77,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:45:00+00:00,55,95.27,0.9609,49.776,66.48,0.948,CLOSED
IND-S03315,IN-C01379-SS,2026-08-20 22:50:00+00:00,60,95.62,0.9696,49.776,66.14,0.948,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 02:45:00+00:00,-55,89.39,0.9766,49.81,61.5,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 02:50:00+00:00,-50,85.14,0.9871,49.813,59.34,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 02:55:00+00:00,-45,90.95,0.9743,49.812,63.07,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:00:00+00:00,-40,91.55,0.9745,49.819,63.68,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:05:00+00:00,-35,89.95,0.9721,49.814,60.37,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:10:00+00:00,-30,87.86,0.9749,49.813,61.16,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:15:00+00:00,-25,90.13,0.9782,49.814,61.35,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:20:00+00:00,-20,86.61,0.9803,49.813,61.38,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:25:00+00:00,-15,93.16,0.9678,49.821,64.31,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:30:00+00:00,-10,91.86,0.9596,49.811,62.85,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:35:00+00:00,-5,85.08,0.977,49.808,62.67,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:40:00+00:00,0,92.12,0.9797,49.81,62.87,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:45:00+00:00,5,93.47,0.9704,49.816,60.41,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:50:00+00:00,10,90.73,0.9733,49.823,61.68,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 03:55:00+00:00,15,95.46,0.9644,49.81,62.26,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 04:00:00+00:00,20,84.62,0.9801,49.816,59.62,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 04:05:00+00:00,25,90.91,0.98,49.821,61.52,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 04:10:00+00:00,30,88.41,0.9787,49.814,63.88,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 04:15:00+00:00,35,94.75,0.9674,49.812,63.79,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 04:20:00+00:00,40,87.74,0.9756,49.815,60.71,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 04:25:00+00:00,45,91.34,0.9706,49.817,60.47,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 04:30:00+00:00,50,88.91,0.9766,49.807,62.04,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 04:35:00+00:00,55,93.76,0.9728,49.816,63.58,0.99,CLOSED
IND-S03316,IN-C04822-FD012,2026-08-15 04:40:00+00:00,60,89.37,0.9802,49.818,59.35,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:05:00+00:00,-55,106.56,0.948,49.672,68.19,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:10:00+00:00,-50,108.27,0.9465,49.676,72.99,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:15:00+00:00,-45,108.95,0.9474,49.678,70.0,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:20:00+00:00,-40,107.44,0.949,49.678,69.35,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:25:00+00:00,-35,100.91,0.9614,49.674,66.51,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:30:00+00:00,-30,107.5,0.9439,49.671,70.37,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:35:00+00:00,-25,109.03,0.9499,49.675,71.05,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:40:00+00:00,-20,106.19,0.9525,49.677,71.12,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:45:00+00:00,-15,103.32,0.9541,49.681,69.13,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:50:00+00:00,-10,109.2,0.9365,49.676,70.83,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 06:55:00+00:00,-5,106.54,0.9486,49.674,71.83,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:00:00+00:00,0,108.34,0.9477,49.677,70.73,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:05:00+00:00,5,108.01,0.9446,49.678,72.24,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:10:00+00:00,10,104.39,0.9546,49.677,68.75,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:15:00+00:00,15,107.32,0.945,49.676,71.34,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:20:00+00:00,20,108.93,0.9472,49.68,69.53,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:25:00+00:00,25,110.32,0.9414,49.675,70.28,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:30:00+00:00,30,108.81,0.9474,49.677,72.17,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:35:00+00:00,35,102.87,0.9547,49.675,69.39,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:40:00+00:00,40,106.94,0.949,49.681,70.66,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:45:00+00:00,45,112.82,0.9491,49.674,67.93,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:50:00+00:00,50,109.33,0.9473,49.677,71.43,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 07:55:00+00:00,55,105.18,0.9524,49.678,70.54,0.99,CLOSED
IND-S03317,IN-C03284-GEN05,2026-08-03 08:00:00+00:00,60,105.93,0.9458,49.676,67.95,0.99,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 19:20:00+00:00,-55,82.67,0.9862,49.817,62.24,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 19:25:00+00:00,-50,87.67,0.9812,49.815,63.58,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 19:30:00+00:00,-45,81.29,0.9916,49.812,63.84,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 19:35:00+00:00,-40,82.48,0.9826,49.81,64.99,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 19:40:00+00:00,-35,78.4,0.9891,49.811,59.87,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 19:45:00+00:00,-30,85.2,0.9826,49.811,64.19,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 19:50:00+00:00,-25,86.79,0.9828,49.808,63.69,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 19:55:00+00:00,-20,83.73,0.9782,49.814,63.4,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 20:00:00+00:00,-15,87.17,0.9742,49.815,63.67,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 20:05:00+00:00,-10,87.71,0.9732,49.812,63.19,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 20:10:00+00:00,-5,82.17,0.9816,49.813,63.06,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 20:15:00+00:00,0,82.49,0.9902,49.811,63.76,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 20:20:00+00:00,5,83.45,0.983,49.822,62.66,0.975,CLOSED
IND-S03318,IN-C15589-FD011,2026-08-21 20:25:00+00:00,10,82.14,0.9902,49.811,61.13,0.975,CLOSED
