asset_id,asset_class,city,state,region,lat,lon,voltage_kv,capacity_mva,age_years,base_load_pct,voltage_pu,ambient_temp_c,transformer_bank_id,breaker_state,protection_relay,power_factor_nominal,health_index,dga_hydrogen_ppm,dga_acetylene_ppm,last_inspection_date,maintenance_priority
IN-C08494-SS,substation,Aindori,Madhya Pradesh,WR,26.4987,78.33629,132,25,24,31.0,0.988,32.7,,CLOSED,50/51 Overcurrent,0.94,63.7,53.1,2.8,2025-10-02,MEDIUM
IN-C08495-SS,substation,Aino,Madhya Pradesh,WR,26.54729,78.3473,132,25,33,60.7,1.012,36.7,,CLOSED,50/51 Overcurrent,0.965,67.3,95.9,1.8,2026-05-14,MEDIUM
IN-C08496-SS,substation,Ainpura,Madhya Pradesh,WR,25.64633,77.4108,132,25,28,41.9,1.003,36.6,,CLOSED,50/51 Overcurrent,0.961,72.6,26.1,3.2,2026-06-19,MEDIUM
IN-C08497-SS,substation,Ainswāya,Madhya Pradesh,WR,25.64505,77.36215,132,25,31,50.6,1.037,36.7,,CLOSED,50/51 Overcurrent,0.935,66.3,12.9,2.3,2026-02-06,MEDIUM
IN-C08498-SS,substation,Ainta,Madhya Pradesh,WR,25.93415,77.52264,132,25,20,47.6,0.978,33.9,,CLOSED,50/51 Overcurrent,0.935,70.5,144.6,3.8,2025-10-07,MEDIUM
IN-C08499-SS,substation,Ainthi,Madhya Pradesh,WR,24.3339,81.74762,132,25,37,60.4,0.963,35.2,,CLOSED,50/51 Overcurrent,0.985,44.5,13.3,0.8,2026-04-14,HIGH
IN-C08500-SS,substation,Ainthpura,Madhya Pradesh,WR,26.5414,78.37508,132,25,10,33.0,1.023,37.1,,CLOSED,50/51 Overcurrent,0.916,87.1,5.0,3.2,2025-05-22,ROUTINE
IN-C08501-SS,substation,Ainthākhera,Madhya Pradesh,WR,23.07339,79.84369,132,25,25,59.1,0.961,35.4,,CLOSED,50/51 Overcurrent,0.944,67.1,78.5,2.0,2026-05-30,MEDIUM
IN-C08502-SS,substation,Aipi,Madhya Pradesh,WR,22.58149,77.48153,132,25,9,46.4,1.033,36.4,,CLOSED,50/51 Overcurrent,0.92,84.6,88.7,7.8,2026-02-19,ROUTINE
IN-C08503-SS,substation,Aira,Madhya Pradesh,WR,24.47685,81.10021,132,25,5,62.7,1.022,35.8,,CLOSED,50/51 Overcurrent,0.971,96.2,25.7,1.7,2024-09-28,ROUTINE
IN-C08504-SS,substation,Airai,Madhya Pradesh,WR,25.72523,78.33618,132,25,17,54.3,0.978,33.6,,CLOSED,50/51 Overcurrent,0.989,84.4,46.6,11.4,2026-06-28,ROUTINE
IN-C08505-SS,substation,Airan,Madhya Pradesh,WR,22.49762,74.26234,132,25,5,59.3,1.006,35.6,,CLOSED,50/51 Overcurrent,0.968,85.4,35.7,3.6,2025-07-21,ROUTINE
IN-C08506-SS,substation,Airaura,Madhya Pradesh,WR,24.66555,79.19472,132,25,27,57.4,0.971,36.8,,CLOSED,50/51 Overcurrent,0.913,70.9,16.3,2.7,2025-08-19,MEDIUM
IN-C08507-SS,substation,Airma,Madhya Pradesh,WR,21.90281,79.47827,132,25,13,65.7,1.035,35.6,,CLOSED,50/51 Overcurrent,0.979,86.5,42.4,6.1,2025-05-02,ROUTINE
IN-C08508-SS,substation,Airāvani,Madhya Pradesh,WR,24.92388,78.08392,132,25,15,64.1,1.023,33.7,,CLOSED,50/51 Overcurrent,0.911,82.0,19.9,4.3,2025-03-30,ROUTINE
IN-C08509-SS,substation,Airītolā,Madhya Pradesh,WR,22.62673,80.72513,132,25,35,38.8,1.04,37.0,,CLOSED,50/51 Overcurrent,0.936,57.1,20.1,3.9,2026-05-23,HIGH
IN-C08510-SS,substation,Aisāha,Madhya Pradesh,WR,26.66736,78.10248,132,25,11,39.0,1.003,37.0,,CLOSED,50/51 Overcurrent,0.96,93.9,31.5,2.9,2025-10-28,ROUTINE
IN-C08511-SS,substation,Aitala,Madhya Pradesh,WR,24.55595,81.43576,132,25,1,37.5,0.991,38.7,,CLOSED,50/51 Overcurrent,0.979,97.9,12.9,1.1,2025-06-16,ROUTINE
IN-C08512-SS,substation,Ajabgaon,Madhya Pradesh,WR,22.75674,78.14278,132,25,12,48.5,0.981,35.6,,CLOSED,50/51 Overcurrent,0.942,96.6,52.7,1.2,2024-12-25,ROUTINE
IN-C08513-SS,substation,Ajabgarh,Madhya Pradesh,WR,21.51093,78.01721,132,25,24,45.0,0.992,40.4,,CLOSED,50/51 Overcurrent,0.987,79.6,36.8,4.2,2025-12-03,ROUTINE
IN-C08514-SS,substation,Ajamāin,Madhya Pradesh,WR,24.39549,81.21323,132,25,36,44.1,1.021,34.2,,CLOSED,50/51 Overcurrent,0.963,60.9,11.6,6.9,2025-02-01,MEDIUM
IN-C08515-SS,substation,Ajanda,Madhya Pradesh,WR,22.22921,74.44004,132,25,22,63.1,0.963,35.2,,CLOSED,50/51 Overcurrent,0.935,76.7,30.3,2.0,2025-04-30,MEDIUM
IN-C08516-SS,substation,Ajandha,Madhya Pradesh,WR,22.74122,75.59872,132,25,24,62.7,1.006,36.8,,CLOSED,50/51 Overcurrent,0.956,81.4,57.0,1.5,2026-07-13,ROUTINE
IN-C08517-SS,substation,Ajandi,Madhya Pradesh,WR,22.14901,74.98635,132,25,14,49.6,0.986,39.9,,CLOSED,50/51 Overcurrent,0.919,69.5,42.6,8.3,2026-02-09,MEDIUM
IN-C08518-SS,substation,Ajani,Madhya Pradesh,WR,24.23661,82.54967,132,25,4,62.9,1.028,35.7,,CLOSED,50/51 Overcurrent,0.948,98.3,13.7,2.3,2026-05-29,ROUTINE
IN-C08519-SS,substation,Ajanti,Madhya Pradesh,WR,21.88971,76.28652,132,25,35,65.5,1.02,40.8,,CLOSED,50/51 Overcurrent,0.935,57.8,21.9,11.0,2026-04-25,HIGH
IN-C08520-SS,substation,Ajantār,Madhya Pradesh,WR,22.32249,74.9244,132,25,30,49.5,1.005,35.1,,CLOSED,50/51 Overcurrent,0.925,57.9,54.6,13.5,2024-11-04,HIGH
IN-C08521-SS,substation,Ajera,Madhya Pradesh,WR,22.86757,78.27082,132,25,31,46.3,1.037,39.0,,CLOSED,50/51 Overcurrent,0.933,68.6,34.9,4.9,2024-09-27,MEDIUM
IN-C08522-SS,substation,Ajgaon,Madhya Pradesh,WR,22.12674,74.62511,132,25,18,52.3,1.018,35.5,,CLOSED,50/51 Overcurrent,0.944,77.6,81.6,7.6,2025-02-04,MEDIUM
IN-C08523-SS,substation,Ajgara,Madhya Pradesh,WR,24.25045,77.07383,132,25,19,61.7,1.038,39.3,,CLOSED,50/51 Overcurrent,0.961,84.9,94.0,4.9,2026-03-02,ROUTINE
IN-C08524-SS,substation,Ajgaraha,Madhya Pradesh,WR,24.5792,81.31002,132,25,8,42.5,1.021,37.7,,CLOSED,50/51 Overcurrent,0.982,94.1,18.5,4.6,2026-03-07,ROUTINE
IN-C08525-SS,substation,Ajgarhbura,Madhya Pradesh,WR,23.96667,82.31667,132,25,8,64.4,0.982,36.7,,CLOSED,50/51 Overcurrent,0.915,97.6,9.6,3.2,2025-10-13,ROUTINE
IN-C08526-SS,substation,Ajgari,Madhya Pradesh,WR,24.24802,77.06643,132,25,22,39.1,0.996,34.3,,CLOSED,50/51 Overcurrent,0.93,76.6,32.0,1.2,2026-02-10,MEDIUM
IN-C08527-SS,substation,Ajgurh,Madhya Pradesh,WR,24.29051,82.6544,132,25,27,63.1,0.993,34.9,,CLOSED,50/51 Overcurrent,0.985,66.8,15.4,2.2,2026-04-20,MEDIUM
IN-C08528-SS,substation,Ajheda,Madhya Pradesh,WR,26.76338,78.29022,132,25,26,44.1,1.003,34.5,,CLOSED,50/51 Overcurrent,0.926,65.9,99.1,3.2,2025-08-15,MEDIUM
IN-C08529-SS,substation,Ajlaoda,Madhya Pradesh,WR,23.18071,75.35984,132,25,21,54.0,0.979,39.8,,CLOSED,50/51 Overcurrent,0.944,77.7,22.8,12.5,2026-03-25,MEDIUM
IN-C08530-SS,substation,Ajmatnagar,Madhya Pradesh,WR,23.50241,77.23912,132,25,26,37.9,1.034,37.4,,CLOSED,50/51 Overcurrent,0.932,74.8,5.0,1.1,2026-03-10,MEDIUM
IN-C08531-SS,substation,Ajmatpura,Madhya Pradesh,WR,22.87721,76.75331,132,25,28,43.0,1.01,36.8,,CLOSED,50/51 Overcurrent,0.976,64.2,11.9,6.6,2026-04-24,MEDIUM
IN-C08532-SS,substation,Ajmeri,Madhya Pradesh,WR,23.48845,76.44731,132,25,3,36.1,0.978,36.1,,CLOSED,50/51 Overcurrent,0.947,95.9,44.1,4.4,2025-09-11,ROUTINE
IN-C08533-SS,substation,Ajmoda,Madhya Pradesh,WR,26.53503,78.12499,132,25,9,38.4,1.024,33.1,,CLOSED,50/51 Overcurrent,0.989,86.0,10.1,6.7,2024-09-16,ROUTINE
IN-C08534-SS,substation,Ajmoda ka Pura,Madhya Pradesh,WR,26.54249,78.11641,132,25,28,36.5,0.99,38.3,,CLOSED,50/51 Overcurrent,0.965,62.2,14.7,0.8,2025-01-27,MEDIUM
IN-C08535-SS,substation,Ajn Akheri,Madhya Pradesh,WR,23.03666,75.30568,132,25,33,60.5,1.009,35.3,,CLOSED,50/51 Overcurrent,0.91,68.4,24.6,38.5,2025-10-16,MEDIUM
IN-C08536-SS,substation,Ajnai,Madhya Pradesh,WR,22.49612,77.07987,132,25,26,33.5,0.991,35.8,,CLOSED,50/51 Overcurrent,0.984,73.1,17.2,11.3,2025-11-02,MEDIUM
IN-C08537-SS,substation,Ajneri,Madhya Pradesh,WR,22.78171,78.29322,132,25,34,38.4,0.977,36.7,,CLOSED,50/51 Overcurrent,0.942,68.4,43.7,2.4,2025-08-22,MEDIUM
IN-C08538-SS,substation,Ajnod,Madhya Pradesh,WR,22.9398,75.75314,132,25,4,53.7,1.02,35.9,,CLOSED,50/51 Overcurrent,0.981,91.9,5.5,3.7,2026-05-18,ROUTINE
IN-C08539-SS,substation,Ajnodha,Madhya Pradesh,WR,26.524,78.59342,132,25,24,33.0,0.976,36.6,,CLOSED,50/51 Overcurrent,0.919,70.8,26.1,3.2,2026-01-16,MEDIUM
IN-C08540-SS,substation,Ajnor,Madhya Pradesh,WR,24.61778,78.94245,132,25,13,42.4,0.969,34.5,,CLOSED,50/51 Overcurrent,0.946,79.7,28.2,1.7,2026-03-12,ROUTINE
IN-C08541-SS,substation,Ajnoti,Madhya Pradesh,WR,22.86618,75.69644,132,25,29,62.3,0.973,37.7,,CLOSED,50/51 Overcurrent,0.96,68.0,47.5,3.6,2025-12-13,MEDIUM
IN-C08542-SS,substation,Ajnāra ka Khirk,Madhya Pradesh,WR,25.15874,78.94957,132,25,31,36.8,0.985,39.4,,CLOSED,50/51 Overcurrent,0.927,71.2,35.3,2.5,2024-10-29,MEDIUM
IN-C08543-SS,substation,Ajnās,Madhya Pradesh,WR,22.55733,76.84112,132,25,37,58.4,0.996,39.3,,CLOSED,50/51 Overcurrent,0.988,58.1,41.9,1.4,2024-09-19,HIGH
IN-C08544-SS,substation,Ajokar,Madhya Pradesh,WR,25.11279,79.30031,132,25,15,57.7,1.031,38.0,,CLOSED,50/51 Overcurrent,0.965,83.7,53.5,6.3,2024-11-06,ROUTINE
IN-C08545-SS,substation,Ajora,Madhya Pradesh,WR,25.02243,81.64835,132,25,31,57.5,0.966,37.8,,CLOSED,50/51 Overcurrent,0.971,61.1,54.3,7.1,2026-07-21,MEDIUM
IN-C08546-SS,substation,Ajronra,Madhya Pradesh,WR,24.76883,76.97651,132,25,27,50.1,1.03,35.9,,CLOSED,50/51 Overcurrent,0.954,74.0,22.7,3.2,2025-11-26,MEDIUM
IN-C08547-SS,substation,Ajwapura,Madhya Pradesh,WR,26.4897,77.69674,132,25,35,42.3,1.036,38.5,,CLOSED,50/51 Overcurrent,0.918,61.3,36.0,3.4,2025-01-29,MEDIUM
IN-C08548-SS,substation,Ajwāin,Madhya Pradesh,WR,24.09224,80.74901,132,25,18,53.8,0.97,38.0,,CLOSED,50/51 Overcurrent,0.962,78.9,7.5,26.8,2025-02-22,ROUTINE
IN-C08549-SS,substation,Ajwāra,Madhya Pradesh,WR,25.01544,77.64947,132,25,21,55.1,1.014,35.5,,CLOSED,50/51 Overcurrent,0.952,76.4,18.9,26.4,2024-12-07,MEDIUM
IN-C08550-SS,substation,Ajānpur,Madhya Pradesh,WR,22.13148,80.87918,132,25,34,46.1,0.996,35.1,,CLOSED,50/51 Overcurrent,0.983,67.5,22.6,7.7,2025-12-18,MEDIUM
IN-C08551-SS,substation,Ajānsara,Madhya Pradesh,WR,22.93969,78.92542,132,25,29,37.0,0.998,38.1,,CLOSED,50/51 Overcurrent,0.948,70.6,53.5,4.7,2025-01-05,MEDIUM
IN-C08552-SS,substation,Ajāpura,Madhya Pradesh,WR,25.61785,76.67346,132,25,27,33.8,0.999,35.7,,CLOSED,50/51 Overcurrent,0.96,73.3,41.3,1.6,2026-04-04,MEDIUM
IN-C08553-SS,substation,Ajāyabnagar,Madhya Pradesh,WR,23.38259,77.80447,132,25,29,47.5,1.006,39.6,,CLOSED,50/51 Overcurrent,0.933,66.6,16.0,0.9,2025-12-08,MEDIUM
IN-C08554-SS,substation,Ajīdpura,Madhya Pradesh,WR,26.60128,78.00545,132,25,25,34.5,1.032,36.9,,CLOSED,50/51 Overcurrent,0.965,70.0,22.7,6.7,2025-10-24,MEDIUM
IN-C08555-SS,substation,Ajīt ka Pura,Madhya Pradesh,WR,26.37694,77.95518,132,25,17,35.4,0.97,35.7,,CLOSED,50/51 Overcurrent,0.965,85.8,27.8,6.4,2025-09-12,ROUTINE
IN-C08556-SS,substation,Ajīta,Madhya Pradesh,WR,26.36219,78.84917,132,25,21,39.4,0.985,36.1,,CLOSED,50/51 Overcurrent,0.94,70.0,23.8,2.7,2026-05-29,MEDIUM
IN-C08557-SS,substation,Ajītkhera,Madhya Pradesh,WR,25.0269,77.18968,132,25,9,40.4,0.99,34.4,,CLOSED,50/51 Overcurrent,0.969,94.0,23.6,1.4,2025-06-23,ROUTINE
IN-C08558-SS,substation,Ajītkheri,Madhya Pradesh,WR,23.0382,76.04345,132,25,28,38.5,1.004,34.7,,CLOSED,50/51 Overcurrent,0.925,74.4,9.4,3.8,2026-06-19,MEDIUM
IN-C08559-SS,substation,Ajītpur,Madhya Pradesh,WR,23.46872,79.55947,132,25,28,60.4,0.967,37.2,,CLOSED,50/51 Overcurrent,0.936,74.4,21.4,13.6,2025-09-22,MEDIUM
IN-C08560-SS,substation,Ajītpura,Madhya Pradesh,WR,25.79678,78.31962,132,25,25,39.1,1.033,34.9,,CLOSED,50/51 Overcurrent,0.946,65.4,19.4,2.4,2025-02-17,MEDIUM
IN-C08561-SS,substation,Akaha,Madhya Pradesh,WR,24.42121,80.8069,132,25,21,37.6,0.98,38.1,,CLOSED,50/51 Overcurrent,0.937,78.7,23.4,4.0,2025-09-25,ROUTINE
IN-C08562-SS,substation,Akahi,Madhya Pradesh,WR,24.41011,80.79821,132,25,23,60.4,0.962,38.9,,CLOSED,50/51 Overcurrent,0.914,69.3,36.6,3.9,2026-08-09,MEDIUM
IN-C08563-SS,substation,Akai,Madhya Pradesh,WR,24.15615,78.54513,132,25,25,52.1,0.982,39.8,,CLOSED,50/51 Overcurrent,0.939,72.3,147.1,8.0,2024-12-06,MEDIUM
IN-C08564-SS,substation,Akala,Madhya Pradesh,WR,23.69283,79.12317,132,25,7,43.7,1.036,40.3,,CLOSED,50/51 Overcurrent,0.923,92.4,46.5,0.8,2026-01-04,ROUTINE
IN-C08565-SS,substation,Akalma,Madhya Pradesh,WR,22.34264,79.65986,132,25,23,61.7,0.978,37.7,,CLOSED,50/51 Overcurrent,0.915,78.0,17.1,15.8,2024-09-18,ROUTINE
IN-C08566-SS,substation,Akalpur,Madhya Pradesh,WR,22.07525,80.82652,132,25,34,39.7,1.018,35.4,,CLOSED,50/51 Overcurrent,0.98,64.2,48.2,2.7,2025-12-05,MEDIUM
IN-C08567-SS,substation,Akalpurtolā,Madhya Pradesh,WR,22.06867,80.82321,132,25,18,32.6,0.999,35.3,,CLOSED,50/51 Overcurrent,0.945,71.3,22.1,3.0,2025-09-16,MEDIUM
IN-C08568-SS,substation,Akalwās,Madhya Pradesh,WR,22.20108,74.1358,132,25,1,47.5,1.006,37.8,,CLOSED,50/51 Overcurrent,0.93,95.9,17.9,3.1,2025-01-05,ROUTINE
IN-C08569-SS,substation,Akalya,Madhya Pradesh,WR,23.15672,76.03063,132,25,7,53.7,0.984,36.7,,CLOSED,50/51 Overcurrent,0.966,81.6,7.4,7.3,2025-12-04,ROUTINE
IN-C08570-SS,substation,Akaona,Madhya Pradesh,WR,24.73471,80.99935,132,25,20,51.0,0.968,37.3,,CLOSED,50/51 Overcurrent,0.959,78.9,28.4,5.6,2025-03-25,ROUTINE
IN-C08571-SS,substation,Akauna,Madhya Pradesh,WR,24.66716,81.00957,132,25,23,41.8,1.022,37.1,,CLOSED,50/51 Overcurrent,0.937,68.6,14.4,2.8,2024-12-22,MEDIUM
IN-C08572-SS,substation,Akauni,Madhya Pradesh,WR,24.44506,80.98154,132,25,14,43.8,0.963,39.2,,CLOSED,50/51 Overcurrent,0.946,82.6,49.1,2.0,2025-02-11,ROUTINE
IN-C08573-SS,substation,Akauri,Madhya Pradesh,WR,24.96177,81.54162,132,25,12,51.4,0.994,34.1,,CLOSED,50/51 Overcurrent,0.972,85.9,16.2,1.3,2026-06-21,ROUTINE
IN-C08574-SS,substation,Akauria,Madhya Pradesh,WR,25.14159,81.33247,132,25,34,31.8,0.981,38.9,,CLOSED,50/51 Overcurrent,0.947,60.5,19.6,2.0,2025-09-13,MEDIUM
IN-C08575-SS,substation,Akbai,Madhya Pradesh,WR,25.91788,78.20118,132,25,34,61.9,0.991,36.2,,CLOSED,50/51 Overcurrent,0.918,57.1,27.6,3.7,2025-09-10,HIGH
IN-C08576-SS,substation,Akbarpur,Madhya Pradesh,WR,26.26667,78.18333,132,25,34,35.0,0.997,33.7,,CLOSED,50/51 Overcurrent,0.962,66.5,19.4,1.3,2024-12-14,MEDIUM
IN-C08577-SS,substation,Akhai,Madhya Pradesh,WR,24.20591,78.09235,132,25,13,53.5,0.962,37.7,,CLOSED,50/51 Overcurrent,0.962,82.1,26.0,18.6,2024-10-31,ROUTINE
IN-C08578-SS,substation,Akhaipura,Madhya Pradesh,WR,26.60779,78.17678,132,25,3,46.4,0.961,34.3,,CLOSED,50/51 Overcurrent,0.987,99.0,45.7,1.3,2025-02-01,ROUTINE
IN-C08579-SS,substation,Akhaona,Madhya Pradesh,WR,24.70093,80.90357,132,25,25,39.9,0.987,35.2,,CLOSED,50/51 Overcurrent,0.985,62.4,21.0,2.0,2026-01-29,MEDIUM
IN-C08580-SS,substation,Akhepur,Madhya Pradesh,WR,22.71356,76.12559,132,25,1,43.6,0.96,36.9,,CLOSED,50/51 Overcurrent,0.978,99.0,48.7,4.0,2025-10-30,ROUTINE
IN-C08581-SS,substation,Akhtyārpura,Madhya Pradesh,WR,26.56766,78.7018,132,25,8,54.3,1.009,35.5,,CLOSED,50/51 Overcurrent,0.967,89.9,30.5,4.2,2025-08-13,ROUTINE
IN-C08582-SS,substation,Akhāi Krishna,Madhya Pradesh,WR,24.55835,77.6435,132,25,33,47.3,0.977,34.1,,CLOSED,50/51 Overcurrent,0.924,66.8,25.7,2.0,2025-10-03,MEDIUM
IN-C08583-SS,substation,Akhāi Mahādev,Madhya Pradesh,WR,24.95068,77.53817,132,25,32,53.0,0.99,38.0,,CLOSED,50/51 Overcurrent,0.965,67.2,26.6,2.8,2025-08-18,MEDIUM
IN-C08584-SS,substation,Akhāi Tappa,Madhya Pradesh,WR,24.41196,77.60264,132,25,9,59.1,0.997,35.0,,CLOSED,50/51 Overcurrent,0.94,95.0,72.1,1.9,2025-06-09,ROUTINE
IN-C08585-SS,substation,Akhāpura,Madhya Pradesh,WR,21.94784,75.91002,132,25,32,38.0,0.994,40.1,,CLOSED,50/51 Overcurrent,0.988,62.0,20.6,6.5,2025-11-11,MEDIUM
IN-C08586-SS,substation,Akhāra,Madhya Pradesh,WR,25.07607,78.08377,132,25,4,39.4,0.977,39.1,,CLOSED,50/51 Overcurrent,0.915,99.0,47.4,1.0,2026-08-22,ROUTINE
IN-C08587-SS,substation,Akhāwāri Dhāna,Madhya Pradesh,WR,22.47687,78.82671,132,25,25,62.1,0.987,35.1,,CLOSED,50/51 Overcurrent,0.981,77.6,28.8,10.9,2025-07-06,MEDIUM
IN-C08588-SS,substation,Akhāīghāt,Madhya Pradesh,WR,24.90657,77.60152,132,25,30,38.4,0.977,38.8,,CLOSED,50/51 Overcurrent,0.977,67.4,20.8,10.5,2025-11-05,MEDIUM
IN-C08589-SS,substation,Akhīpura,Madhya Pradesh,WR,22.2722,75.79652,132,25,11,45.1,1.026,40.3,,CLOSED,50/51 Overcurrent,0.969,96.9,27.0,1.0,2025-04-16,ROUTINE
IN-C08590-SS,substation,Akkalwāri,Madhya Pradesh,WR,21.64799,77.80498,132,25,17,51.2,0.964,39.7,,CLOSED,50/51 Overcurrent,0.948,78.9,8.4,2.2,2026-06-03,ROUTINE
IN-C08591-SS,substation,Akla,Madhya Pradesh,WR,24.79999,80.40513,132,25,23,61.0,1.037,37.1,,CLOSED,50/51 Overcurrent,0.921,78.6,6.4,7.1,2025-04-30,ROUTINE
IN-C08592-SS,substation,Akli,Madhya Pradesh,WR,24.60097,74.9764,132,25,13,57.7,1.027,34.5,,CLOSED,50/51 Overcurrent,0.929,79.9,65.0,2.8,2026-03-19,ROUTINE
IN-C08593-SS,substation,Akloni,Madhya Pradesh,WR,26.57381,78.54993,132,25,23,59.1,1.007,34.2,,CLOSED,50/51 Overcurrent,0.913,70.4,43.3,4.1,2025-06-27,MEDIUM
IN-C08594-SS,substation,Aklātola,Madhya Pradesh,WR,24.33142,82.56509,132,25,27,32.1,0.99,34.4,,CLOSED,50/51 Overcurrent,0.972,69.1,21.1,4.6,2025-05-16,MEDIUM
IN-C08595-SS,substation,Akodiyākhera,Madhya Pradesh,WR,23.60805,76.40334,132,25,2,52.0,1.01,37.2,,CLOSED,50/51 Overcurrent,0.949,95.4,16.6,5.8,2025-03-13,ROUTINE
IN-C08596-SS,substation,Akola,Madhya Pradesh,WR,22.96348,78.19194,132,25,30,39.2,0.961,36.5,,CLOSED,50/51 Overcurrent,0.951,72.3,10.3,1.4,2025-02-28,MEDIUM
IN-C08597-SS,substation,Akolasi,Madhya Pradesh,WR,24.83954,81.6365,132,25,17,53.6,0.979,39.2,,CLOSED,50/51 Overcurrent,0.949,84.6,12.9,7.4,2026-05-03,ROUTINE
IN-C08598-SS,substation,Akole ka Pura,Madhya Pradesh,WR,26.75782,78.28271,132,25,25,40.5,1.023,36.0,,CLOSED,50/51 Overcurrent,0.988,66.8,66.9,7.6,2025-05-16,MEDIUM
IN-C08599-SS,substation,Akolya,Madhya Pradesh,WR,22.60754,75.65993,132,25,6,55.2,0.995,37.3,,CLOSED,50/51 Overcurrent,0.958,92.1,9.9,1.3,2026-01-20,ROUTINE
IN-C08600-SS,substation,Akolā,Madhya Pradesh,WR,21.60335,80.40858,132,25,4,65.0,1.038,35.9,,CLOSED,50/51 Overcurrent,0.971,90.5,61.5,1.4,2025-05-16,ROUTINE
IN-C08601-SS,substation,Akolātolā,Madhya Pradesh,WR,21.58858,80.4112,132,25,24,63.3,1.031,36.0,,CLOSED,50/51 Overcurrent,0.946,70.3,21.5,9.3,2025-06-15,MEDIUM
IN-C08602-SS,substation,Akona,Madhya Pradesh,WR,23.41617,79.75711,132,25,3,31.5,0.97,39.0,,CLOSED,50/51 Overcurrent,0.939,96.9,26.4,2.8,2025-01-04,ROUTINE
IN-C08603-SS,substation,Akora,Madhya Pradesh,WR,26.4721,78.79887,132,25,37,53.7,0.973,35.7,,CLOSED,50/51 Overcurrent,0.95,57.3,18.4,2.6,2025-11-13,HIGH
IN-C08604-SS,substation,Akrotha,Madhya Pradesh,WR,24.48742,79.13527,132,25,14,43.0,0.997,39.4,,CLOSED,50/51 Overcurrent,0.922,94.1,33.8,2.7,2025-02-15,ROUTINE
IN-C08605-SS,substation,Akrār,Madhya Pradesh,WR,23.54241,80.58294,132,25,13,49.4,1.008,40.0,,CLOSED,50/51 Overcurrent,0.95,85.3,14.7,1.5,2024-09-23,ROUTINE
IN-C08606-SS,substation,Aktohān,Madhya Pradesh,WR,25.12988,79.95089,132,25,20,43.2,1.032,36.9,,CLOSED,50/51 Overcurrent,0.95,86.7,21.5,1.1,2025-07-09,ROUTINE
IN-C08607-SS,substation,Aktīkhera,Madhya Pradesh,WR,22.00491,77.63389,132,25,10,41.7,1.011,36.6,,CLOSED,50/51 Overcurrent,0.989,88.2,31.6,4.4,2024-10-08,ROUTINE
IN-C08608-SS,substation,Akwai,Madhya Pradesh,WR,25.9701,78.32367,132,25,32,41.6,1.008,36.7,,CLOSED,50/51 Overcurrent,0.951,68.0,14.3,8.3,2025-06-15,MEDIUM
IN-C08609-SS,substation,Akyamedi,Madhya Pradesh,WR,24.25718,75.34005,132,25,30,42.8,0.989,34.7,,CLOSED,50/51 Overcurrent,0.963,65.5,73.0,3.6,2024-12-16,MEDIUM
IN-C08610-SS,substation,Akyābhāti,Madhya Pradesh,WR,23.59378,76.23093,132,25,33,60.5,1.025,38.5,,CLOSED,50/51 Overcurrent,0.918,61.8,6.5,2.1,2026-08-04,MEDIUM
IN-C08611-SS,substation,Akājhīrī,Madhya Pradesh,WR,25.14447,77.84755,132,25,22,65.8,0.976,34.7,,CLOSED,50/51 Overcurrent,0.926,74.0,25.7,4.7,2025-03-26,MEDIUM
IN-C08612-SS,substation,Akālia,Madhya Pradesh,WR,23.15456,76.03912,132,25,32,44.7,0.988,37.3,,CLOSED,50/51 Overcurrent,0.968,67.4,44.3,2.5,2025-04-15,MEDIUM
IN-C08613-SS,substation,Akāsuda,Madhya Pradesh,WR,22.8008,75.64671,132,25,14,32.9,0.96,35.7,,CLOSED,50/51 Overcurrent,0.982,87.1,26.3,2.0,2025-08-07,ROUTINE
IN-C08614-SS,substation,Akāwliya,Madhya Pradesh,WR,22.52388,77.04126,132,25,5,38.8,1.012,40.4,,CLOSED,50/51 Overcurrent,0.925,99.0,26.7,25.0,2025-04-30,ROUTINE
IN-C08615-SS,substation,Alampura,Madhya Pradesh,WR,23.16037,77.16865,132,25,34,47.7,1.023,38.4,,CLOSED,50/51 Overcurrent,0.944,58.0,31.9,5.0,2025-11-08,HIGH
IN-C08616-SS,substation,Alanpur,Madhya Pradesh,WR,23.20234,78.89687,132,25,17,36.4,0.984,39.0,,CLOSED,50/51 Overcurrent,0.946,85.3,34.0,1.3,2025-01-16,ROUTINE
IN-C08617-SS,substation,Alentolā,Madhya Pradesh,WR,21.98885,80.74765,132,25,14,59.7,0.987,39.0,,CLOSED,50/51 Overcurrent,0.982,87.8,13.6,1.9,2025-05-31,ROUTINE
IN-C08618-SS,substation,Algana,Madhya Pradesh,WR,24.72596,79.44884,132,25,22,57.2,0.996,37.2,,CLOSED,50/51 Overcurrent,0.981,74.9,82.3,2.5,2026-08-18,MEDIUM
IN-C08619-SS,substation,Algara,Madhya Pradesh,WR,23.42655,80.10907,132,25,34,55.6,0.978,37.0,,CLOSED,50/51 Overcurrent,0.931,64.0,12.0,1.9,2024-12-18,MEDIUM
IN-C08620-SS,substation,Algi,Madhya Pradesh,WR,25.486,78.34317,132,25,34,64.9,1.005,34.1,,CLOSED,50/51 Overcurrent,0.962,64.0,29.6,2.2,2025-10-31,MEDIUM
